2,1,1
9.21954,1,1
2.23607,1,1
8.06226,1,1
2.23607,1,1
3.60555,1,1
1.41421,1,1
1.76777,1,1
2.3744,1,1
1.41421,1,1
2.92944,1,1
5,1,1
2.16667,1,1
1.41421,1,1
1.41421,1,1
3.97152,1,1
1.41421,1,1
1.41421,1,1
4.16407,1,1
1.41421,1,1
1.41421,1,1
1.41421,1,1
3.60555,1,1
1.41421,1,1
1.41421,1,1
1.41421,1,1
3.60555,1,1
2.23607,1,1
2.23607,1,1
1.41421,1,1
4,1,1
3,1,1
2.23607,1,1
1.41421,1,1
10.5766,1,1
1.41421,1,1
1.41421,1,1
1.41421,1,1
1.41421,1,1
4.24264,1,1
1.41421,1,1
1.41421,1,1
4.12311,1,1
1.41421,1,1
1.41421,1,1
1.41421,1,1
3.60555,1,1
1.41421,1,1
2.91548,1,1
5.38516,1,1
2,1,1
5.83095,1,1
2.23607,1,1
1.41421,1,1
3.16228,1,1
3.60555,1,1
5,1,1
1.41421,1,1
6.08276,1,1
9.43398,1,1
3.16228,1,1
12.3051,1,1
1.41421,1,1
1.41421,1,1
5.41202,1,1
2.23607,1,1
5,1,1
1.41421,1,1
1.41421,1,1
1.41421,1,1
4,1,1
8.94427,1,1
2.23607,1,1
1.41421,1,1
1.41421,1,1
6.81588,1,1
6.75463,1,1
23.7558,1,1
3.16228,1,1
1.41421,1,1
13.2345,1,1
3.60555,1,1
4.12311,1,1
6.32456,1,1
2,1,1
3.16228,1,1
1.41421,1,1
1.41421,1,1
5.31112,1,1
2.23607,1,1
5.38516,1,1
1.41421,1,1
6,1,1
1.41421,1,1
1.41421,1,1
1.41421,1,1
5.09902,1,1
3.60555,1,1
1.41421,1,1
1.41421,1,1
4.47214,1,1
1.41421,1,1
1.58114,1,1
2.57694,1,1
2.68742,1,1
1.41421,1,1
3.40037,1,1
1.41421,1,1
2,1,1
14.7648,1,1
3.16228,1,1
1.41421,1,1
1.41421,1,1
1.41421,1,1
2.85044,1,1
1.41421,1,1
1.41421,1,1
6.32456,1,1
2.74591,1,1
8.02102,1,1
1.41421,1,1
3.60555,1,1
1.41421,1,1
2.91548,1,1
1.41421,1,1
2.13685,1,1
5.28571,1,1
1.41421,1,1
6.0208,1,1
5.38516,1,1
3.16228,1,1
2.23607,1,1
1.41421,1,1
4.91949,1,1
3.34969,1,1
12.1632,1,1
1.41421,1,1
1.41421,1,1
6.08276,1,1
5.83095,1,1
1.41421,1,1
2,1,1
5.09902,1,1
2.82843,1,1
1.41421,1,1
2.23607,1,1
2,1,1
2,1,1
2.23607,1,1
1.41421,1,1
2.23607,1,1
1.41421,1,1
1.41421,1,1
1.58114,1,1
1.41421,1,1
4,1,1
21.4989,1,1
2,1,1
2.30489,1,1
1.41421,1,1
2.23607,1,1
4.12311,1,1
7.28011,1,1
2,1,1
14.3178,1,1
2.82843,1,1
2.23607,1,1
9.21954,1,1
3,1,1
1,1,1
2.23607,1,1
4.66704,1,1
2.23607,1,1
2.23607,1,1
