0,8131,60000,0.135517
1,12022,60000,0.200367
2,13274,60000,0.221233
3,13946,60000,0.232433
4,14301,60000,0.23835
5,14903,60000,0.248383
6,15261,60000,0.25435
7,16109,60000,0.268483
8,17997,60000,0.29995
9,18619,60000,0.310317
10,20502,60000,0.3417
11,22139,60000,0.368983
12,23810,60000,0.396833
13,24688,60000,0.411467
14,29222,60000,0.487033
15,47238,60000,0.7873
16,56999,60000,0.949983
17,59593,60000,0.993217
18,59902,60000,0.998367
19
