r,5
s,4
n,360
m1,144
m2,180
0,1,2,3,6,
2,4,5,7,11,
0,8,10,12,17,
5,8,9,13,18,
1,14,16,19,27,
10,14,15,20,28,
3,21,25,29,40,
4,22,26,30,41,
16,21,23,31,42,
6,22,24,32,43,
7,33,38,44,59,
9,34,39,45,60,
24,25,35,46,61,
26,33,36,47,62,
11,34,37,48,63,
12,49,56,64,81,
13,50,57,65,82,
15,51,58,66,83,
37,38,52,67,84,
18,49,53,68,85,
39,50,54,69,86,
17,51,55,70,87,
19,71,78,88,111,
20,72,79,89,112,
23,73,80,90,113,
55,56,74,91,114,
53,57,75,80,92,
28,71,76,93,115,
36,58,72,94,116,
27,73,77,95,117,
29,96,106,118,146,
30,97,107,119,147,
31,92,108,120,148,
32,98,109,121,149,
35,99,110,122,150,
77,78,100,123,151,
76,79,101,110,124,
42,96,102,125,152,
43,97,103,126,153,
54,61,98,127,154,
40,99,104,128,155,
41,94,105,129,156,
44,130,141,157,190,
45,131,142,158,191,
46,69,124,159,187,
47,83,143,160,192,
48,132,144,161,193,
52,133,145,162,194,
104,106,134,163,195,
102,105,107,108,135,
103,109,136,145,164,
62,130,137,165,196,
63,131,138,166,197,
74,84,132,167,198,
59,133,139,168,199,
60,127,140,169,200,
64,170,183,201,233,
65,171,184,202,234,
66,172,185,203,235,
67,91,123,163,164,
68,113,186,204,236,
70,173,188,205,237,
75,174,189,206,238,
139,141,148,175,239,
137,140,142,143,176,
120,138,144,177,189,
85,170,178,207,240,
86,171,179,208,241,
87,172,180,209,242,
100,114,173,210,243,
81,167,181,211,244,
82,174,182,212,245,
88,213,227,246,277,
89,214,228,247,276,
90,215,229,248,278,
93,150,230,249,279,
95,216,231,250,280,
101,217,232,251,281,
179,181,183,187,220,
182,184,192,218,282,
160,178,185,186,219,
159,180,188,221,232,
115,213,222,252,283,
116,214,223,253,284,
117,215,224,254,285,
134,151,216,255,286,
111,210,225,256,287,
112,217,226,257,273,
118,245,258,288,321,
119,259,272,289,322,
121,260,273,290,320,
122,261,274,291,323,
125,147,271,275,301,
126,194,276,292,324,
128,234,262,293,325,
129,224,231,263,268,
135,175,263,294,326,
136,195,262,264,295,
156,223,225,227,267,
226,228,236,265,327,
204,222,229,230,266,
152,258,269,296,328,
153,247,259,297,329,
154,260,270,298,330,
155,202,261,299,331,
146,212,255,300,332,
149,257,264,302,317,
157,242,303,333,340,
158,304,316,328,334,
161,305,317,335,348,
162,252,278,306,318,
165,191,286,315,319,
166,238,251,320,336,
168,237,307,310,342,
169,267,268,308,312,
176,218,256,308,325,
177,239,279,307,309,
200,270,271,272,311,
249,269,274,275,310,
196,248,303,313,350,
197,290,304,337,351,
198,296,305,314,323,
199,205,306,338,352,
190,209,281,294,353,
193,266,302,309,327,
201,285,339,350,354,
203,330,337,340,346,
206,284,297,321,347,
207,235,295,345,348,
208,233,254,326,349,
211,280,311,312,341,
219,265,282,300,324,
220,221,301,341,342,
244,250,314,315,316,
292,313,318,319,332,
240,291,335,339,356,
241,253,277,299,343,
243,298,322,338,344,
246,331,355,356,357,
287,293,344,345,346,
336,343,347,349,353,
283,289,352,355,358,
288,329,334,358,359,
333,351,354,357,359,
0,2,5,8,
0,1,10,14,
1,3,16,21,
2,4,6,22,
3,6,24,25,
4,7,26,33,
5,9,11,34,
7,11,37,38,
8,12,18,49,
9,13,39,50,
10,15,17,51,
12,17,55,56,
13,18,53,57,
14,19,28,71,
15,20,58,72,
16,23,27,73,
19,27,77,78,
20,28,76,79,
21,29,42,96,
22,30,43,97,
23,31,80,92,
24,32,61,98,
25,35,40,99,
26,36,41,94,
29,40,104,106,
30,41,105,107,
31,42,102,108,
32,43,103,109,
33,44,62,130,
34,45,63,131,
35,46,110,124,
36,47,58,83,
37,48,84,132,
38,52,59,133,
39,54,60,127,
44,59,139,141,
45,60,140,142,
46,54,61,69,
47,62,137,143,
48,63,138,144,
49,64,85,170,
50,65,86,171,
51,66,87,172,
52,67,145,164,
53,68,80,113,
55,70,114,173,
56,74,81,167,
57,75,82,174,
64,81,181,183,
65,82,182,184,
66,83,160,185,
67,74,84,91,
68,85,178,186,
69,86,179,187,
70,87,180,188,
71,88,115,213,
72,89,116,214,
73,90,117,215,
75,92,120,189,
76,93,110,150,
77,95,151,216,
78,100,111,210,
79,101,112,217,
88,111,225,227,
89,112,226,228,
90,113,204,229,
91,100,114,123,
93,115,222,230,
94,116,156,223,
95,117,224,231,
96,118,152,258,
97,119,153,259,
98,121,154,260,
99,122,155,261,
101,124,159,232,
102,107,125,147,
103,126,145,194,
104,128,195,262,
105,129,135,263,
106,134,146,255,
108,135,148,175,
109,136,149,264,
118,146,212,245,
119,147,271,272,
120,148,177,239,
121,149,257,273,
122,150,249,274,
123,134,151,163,
125,152,269,275,
126,153,247,276,
127,154,200,270,
128,155,202,234,
129,156,267,268,
130,157,196,303,
131,158,197,304,
132,161,198,305,
133,162,199,306,
136,163,164,195,
137,142,165,191,
138,166,189,238,
139,168,239,307,
140,169,176,308,
141,175,190,294,
143,176,192,218,
144,177,193,309,
157,190,209,242,
158,191,315,316,
159,187,220,221,
160,192,219,282,
161,193,302,317,
162,194,292,318,
165,196,313,319,
166,197,290,320,
167,198,244,314,
168,199,205,237,
169,200,311,312,
170,201,240,339,
171,202,241,299,
172,203,242,340,
173,205,243,338,
174,206,245,321,
178,185,207,235,
179,183,208,233,
180,209,232,281,
181,211,220,341,
182,212,282,300,
184,218,234,325,
186,219,236,265,
188,221,237,342,
201,233,254,285,
203,235,345,346,
204,236,266,327,
206,238,336,347,
207,240,335,348,
208,241,343,349,
210,243,287,344,
211,244,250,280,
213,246,283,355,
214,247,284,297,
215,248,285,350,
216,250,286,315,
217,251,273,320,
222,229,252,278,
223,227,253,277,
224,254,263,326,
225,256,267,308,
226,257,302,327,
228,265,276,324,
230,266,279,309,
231,268,280,312,
246,277,299,331,
248,278,313,318,
249,279,307,310,
251,281,336,353,
252,283,306,352,
253,284,343,347,
255,286,319,332,
256,287,293,325,
258,288,328,334,
259,289,329,358,
260,290,330,337,
261,291,331,356,
262,293,295,345,
264,295,317,348,
269,274,296,323,
270,272,298,322,
271,301,311,341,
275,301,310,342,
288,297,321,329,
289,322,338,352,
291,305,323,335,
292,300,324,332,
294,326,349,353,
296,314,316,328,
298,330,344,346,
303,333,350,354,
304,334,351,359,
333,337,340,351,
339,354,356,357,
355,357,358,359,
