r,5
s,4
n,1920
m1,768
m2,960
318,717,762,921,1111,
319,718,763,922,1112,
320,719,764,923,1113,
321,680,765,924,1114,
322,720,766,925,1011,
338,635,926,1013,1115,
339,632,927,1014,1329,
340,928,1015,1116,1330,
341,929,1016,1117,1331,
342,930,1017,1118,1332,
343,931,1018,1088,1119,
344,801,932,1019,1333,
345,933,1020,1120,1334,
347,935,1021,1121,1260,
348,529,936,1022,1122,
349,937,1023,1123,1335,
350,938,1024,1124,1336,
351,939,1025,1125,1337,
352,359,940,1032,1126,
353,840,941,1026,1127,
354,729,942,1027,1128,
355,943,1028,1129,1338,
356,673,944,1029,1130,
357,945,1030,1131,1311,
358,668,946,1031,1339,
360,947,1033,1132,1340,
361,606,849,1034,1341,
363,948,1035,1133,1342,
364,949,1036,1073,1343,
365,950,1037,1134,1344,
366,951,1038,1135,1345,
386,845,952,1039,1346,
387,920,953,1136,1347,
389,954,1040,1137,1229,
390,894,955,962,1041,
391,956,1042,1138,1348,
392,957,1043,1139,1349,
393,958,1044,1140,1350,
401,474,959,1045,1191,
758,767,960,1141,1351,
759,768,961,1142,1352,
760,769,962,1143,1353,
480,761,770,963,1144,
762,771,964,1075,1354,
763,772,965,1076,1355,
764,773,966,1145,1356,
593,765,774,1146,1357,
766,775,967,1147,1358,
592,646,776,1148,1359,
554,777,968,1149,1327,
555,778,969,1150,1328,
553,780,798,947,971,
738,781,972,1151,1360,
739,782,916,973,1361,
740,783,974,1152,1362,
741,784,864,975,1264,
671,742,785,976,1363,
743,786,977,999,1039,
670,744,787,978,1364,
745,788,979,1153,1365,
746,789,980,1154,1366,
747,790,887,981,1155,
449,926,982,1156,1367,
450,877,927,983,1368,
451,928,984,1081,1157,
452,665,929,985,1369,
453,892,930,986,1370,
454,931,987,1158,1371,
455,664,722,932,988,
456,804,933,989,1159,
457,679,934,990,1160,
458,810,935,991,1372,
459,936,992,1161,1373,
753,791,807,937,1027,
792,808,938,993,1162,
752,793,939,1026,1233,
676,794,940,994,1374,
795,941,995,1163,1375,
796,942,996,1148,1291,
797,943,997,1057,1164,
610,839,944,998,1376,
611,945,999,1165,1377,
612,946,1000,1166,1378,
549,799,948,1167,1379,
607,683,949,1001,1168,
608,950,1002,1169,1296,
609,951,1003,1170,1380,
432,647,952,1004,1171,
433,847,953,1005,1381,
435,954,1006,1172,1382,
436,955,1007,1173,1383,
437,852,956,1008,1174,
438,957,1009,1175,1384,
439,958,1010,1176,1385,
440,913,1011,1177,1386,
441,959,1012,1178,1284,
460,859,1179,1287,1387,
461,860,1180,1288,1388,
462,855,1181,1289,1559,
463,856,1119,1182,1290,
464,1183,1291,1389,1560,
465,1184,1251,1292,1309,
466,868,1293,1390,1561,
467,865,1185,1391,1562,
468,800,1105,1186,1368,
469,1093,1187,1294,1392,
470,908,1041,1050,1295,
471,1048,1188,1296,1563,
472,837,1189,1297,1393,
473,1190,1298,1387,1564,
476,1192,1274,1299,1515,
477,550,1193,1221,1326,
479,977,1300,1394,1565,
481,1194,1301,1395,1566,
482,492,970,1195,1396,
483,842,1196,1302,1397,
485,1197,1303,1398,1567,
486,903,1198,1304,1399,
487,904,1156,1199,1305,
489,1160,1200,1306,1400,
490,898,1201,1307,1428,
491,899,1202,1308,1568,
493,873,1203,1309,1552,
494,603,1109,1310,1453,
495,820,1107,1311,1569,
497,848,1059,1204,1512,
498,989,1035,1205,1241,
499,1206,1312,1351,1570,
500,1207,1313,1352,1571,
501,724,1314,1401,1572,
502,1208,1315,1402,1573,
503,1209,1316,1403,1574,
504,1210,1317,1404,1575,
528,1103,1211,1318,1576,
530,1172,1212,1405,1577,
531,1173,1213,1379,1578,
534,1214,1319,1406,1491,
535,891,906,1224,1320,
536,1215,1321,1407,1579,
537,1216,1322,1408,1580,
538,885,1217,1409,1581,
539,1218,1323,1410,1582,
540,1219,1324,1411,1583,
541,1220,1325,1412,1584,
551,650,1046,1204,1222,
836,1004,1013,1402,1413,
649,1005,1014,1223,1414,
889,1015,1224,1415,1585,
657,1006,1016,1225,1355,
658,1007,1017,1226,1416,
832,1008,1018,1202,1269,
1009,1019,1227,1354,1586,
1010,1020,1228,1417,1587,
1012,1021,1229,1418,1588,
589,874,1022,1276,1444,
755,1023,1230,1419,1556,
756,1024,1231,1420,1557,
757,880,1025,
