r,5
s,4
n,1280
m1,512
m2,640
0,1,2,3,6,
2,4,5,7,11,
0,8,10,12,17,
5,8,9,13,18,
1,14,16,19,27,
10,14,15,20,28,
3,21,25,29,40,
4,22,26,30,41,
16,21,23,31,42,
6,22,24,32,43,
7,33,38,44,59,
9,34,39,45,60,
24,25,35,46,61,
26,33,36,47,62,
11,34,37,48,63,
12,49,56,64,82,
13,50,57,65,83,
15,51,58,66,84,
37,38,52,67,85,
18,49,53,68,86,
39,50,54,69,87,
17,51,55,70,88,
19,71,79,89,117,
20,72,80,90,118,
23,73,81,91,119,
55,56,74,92,120,
53,57,75,93,121,
28,71,76,94,122,
58,72,77,95,123,
27,73,78,96,124,
29,97,111,125,163,
30,98,112,126,164,
31,99,113,127,165,
32,100,114,128,166,
35,101,115,129,167,
36,102,116,130,168,
78,79,103,131,169,
76,80,104,132,170,
42,97,105,133,171,
43,98,106,134,172,
81,99,107,135,173,
61,100,108,136,174,
40,101,109,137,175,
41,102,110,138,176,
44,139,156,177,226,
45,140,157,178,227,
46,141,158,179,228,
47,142,159,180,229,
48,143,160,181,230,
52,144,161,182,231,
54,145,162,183,232,
109,111,146,184,233,
110,112,147,185,234,
105,113,148,186,235,
106,114,149,187,236,
62,139,150,188,237,
63,140,151,189,238,
115,141,152,190,239,
77,116,142,191,240,
85,143,153,192,241,
59,144,154,193,242,
60,145,155,194,243,
64,195,217,244,299,
65,196,218,245,300,
66,197,219,246,301,
67,198,220,247,302,
68,199,221,248,303,
69,200,222,249,304,
70,201,223,250,305,
74,202,224,251,306,
75,203,225,252,307,
154,156,204,253,308,
155,157,205,254,309,
108,158,162,200,206,
150,159,207,255,310,
151,160,208,256,311,
86,195,209,257,312,
87,196,210,258,313,
88,197,211,259,314,
161,198,212,260,315,
107,121,199,261,316,
120,201,213,262,317,
82,202,214,263,318,
83,203,215,264,319,
84,191,216,265,320,
89,266,290,321,399,
90,267,291,322,400,
91,268,292,323,401,
92,269,293,324,402,
93,135,270,325,392,
94,271,294,326,403,
95,168,295,327,404,
96,272,296,328,405,
103,273,297,329,406,
104,274,298,330,407,
214,217,275,331,408,
215,218,276,332,409,
216,219,277,333,410,
153,220,224,269,278,
209,221,279,334,411,
210,222,280,335,412,
211,223,281,336,413,
122,266,282,337,414,
123,267,283,338,415,
124,268,284,339,416,
225,270,285,340,417,
152,170,271,341,418,
169,272,286,342,419,
117,273,287,343,420,
118,274,288,344,421,
119,261,289,345,422,
125,346,383,423,528,
126,347,384,424,529,
127,348,385,425,530,
128,349,386,426,531,
129,350,387,427,532,
130,351,388,428,533,
131,352,389,429,534,
132,190,353,430,520,
133,354,390,431,535,
134,355,391,432,536,
136,232,393,433,537,
137,356,394,434,538,
138,357,395,435,539,
146,358,396,436,540,
147,235,354,359,437,
148,360,397,438,541,
149,361,398,439,542,
287,290,362,440,543,
288,291,363,441,544,
289,292,364,442,545,
213,293,297,352,365,
282,294,366,443,546,
283,295,367,444,547,
284,296,368,445,548,
171,346,369,446,549,
172,347,370,447,550,
173,348,371,448,551,
174,349,372,449,552,
175,350,373,450,553,
176,351,374,451,554,
298,353,375,452,555,
212,236,355,453,556,
233,356,376,454,557,
234,357,377,455,558,
163,358,378,456,559,
164,359,379,457,560,
165,360,380,458,561,
166,361,381,459,562,
167,341,382,460,563,
177,461,509,553,692,
178,414,462,510,693,
179,463,511,564,694,
180,464,512,565,604,
181,339,465,513,566,
182,466,514,567,695,
183,467,515,568,696,
184,468,516,569,697,
185,186,469,517,570,
187,260,470,571,682,
188,471,518,572,698,
189,434,472,519,699,
192,306,521,573,700,
193,473,522,574,701,
194,474,523,575,702,
204,475,524,576,703,
205,310,471,476,577,
206,477,525,578,704,
207,478,526,579,705,
208,479,527,580,706,
378,383,480,581,707,
379,384,481,582,708,
380,385,482,583,709,
381,386,483,584,710,
382,387,484,585,711,
327,388,485,586,712,
286,389,396,468,486,
369,390,487,587,713,
370,391,488,588,714,
371,392,489,589,715,
372,393,490,590,716,
373,394,491,591,717,
374,395,492,592,718,
237,427,461,493,593,
238,321,462,494,594,
239,463,495,595,719,
240,464,496,596,720,
241,465,497,597,721,
242,466,498,528,722,
243,400,467,499,723,
397,469,500,598,724,
376,398,470,516,638,
285,311,472,599,725,
308,473,501,600,726,
309,474,502,601,727,
226,420,475,503,602,
227,476,504,603,728,
228,477,505,604,729,
229,478,506,605,730,
230,479,507,606,731,
231,453,508,607,732,
244,550,608,668,844,
245,609,669,722,758,
246,549,610,670,845,
247,440,444,611,671,
248,451,612,672,733,
249,525,655,673,762,
250,450,613,674,734,
251,614,675,735,846,
252,615,676,736,847,
253,569,616,677,737,
254,255,430,617,678,
256,340,534,618,839,
257,574,619,679,848,
258,620,680,738,849,
259,432,621,681,850,
262,406,683,739,851,
263,622,684,740,852,
264,326,623,685,777,
265,624,686,741,754,
275,412,620,625,742,
276,626,687,743,853,
277,411,619,627,744,
278,628,688,745,854,
279,629,689,746,855,
280,630,690,747,818,
281,631,691,748,856,
425,503,509,632,857,
504,510,633,741,858,
505,511,634,635,749,
506,512,635,750,859,
500,507,513,548,860,
508,514,636,751,861,
433,458,515,637,862,
377,517,524,616,639,
493,518,640,752,863,
494,519,561,641,864,
495,520,642,753,865,
320,496,530,643,866,
497,521,644,754,867,
480,498,522,645,715,
363,499,523,646,755,
312,424,608,647,756,
313,567,609,648,757,
314,423,610,649,758,
315,611,650,759,817,
316,612,651,760,868,
317,613,652,736,761,
318,531,614,653,869,
319,615,654,692,734,
526,617,642,656,763,
486,501,527,618,677,
375,413,621,764,870,
408,622,657,765,871,
409,623,658,766,823,
410,624,659,767,872,
299,559,625,660,768,
300,560,626,661,769,
301,627,662,770,873,
302,591,628,663,762,
303,629,664,771,874,
304,442,443,630,665,
305,631,666,728,772,
307,599,667,773,875,
322,774,827,869,895,
323,552,775,828,940,
324,581,589,688,829,
325,582,590,776,830,
328,447,778,831,876,
329,602,832,877,966,
330,779,833,878,967,
331,335,571,782,834,
332,737,780,835,879,
333,334,570,781,836,
336,452,697,783,879,
337,740,784,837,968,
338,785,838,880,969,
342,540,840,881,970,
343,576,786,882,971,
344,431,787,841,909,
345,788,842,883,893,
362,547,785,789,884,
364,546,784,790,885,
365,791,843,886,946,
366,747,792,887,972,
367,793,798,888,945,
368,759,794,889,973,
564,660,668,795,974,
565,661,669,796,975,
662,670,797,883,976,
583,663,671,798,799,
656,664,672,718,977,
665,673,799,819,890,
655,666,674,717,978,
573,605,675,800,979,
667,676,801,891,980,
502,555,678,687,780,
647,679,730,802,981,
648,680,803,892,982,
649,681,729,796,804,
445,598,650,682,805,
422,651,694,806,983,
652,683,807,893,984,
483,653,684,808,865,
