58,77,84,204,
64,82,217,220,
65,83,218,221,
66,84,219,222,
67,85,154,223,
68,86,210,224,
69,87,211,225,
70,88,212,226,
71,89,122,268,
72,90,123,269,
73,91,124,270,
74,92,227,271,
75,93,228,272,
76,94,171,273,
77,95,229,274,
78,96,170,245,
79,103,117,275,
80,104,118,248,
81,107,119,276,
89,117,292,294,
90,118,221,278,
91,119,293,295,
92,120,216,296,
93,121,214,297,
94,122,284,298,
95,123,285,299,
96,124,155,286,
97,125,172,344,
98,126,173,345,
99,127,174,346,
100,128,175,347,
101,129,176,348,
102,130,177,349,
103,131,300,350,
104,132,301,351,
105,133,238,352,
106,134,239,353,
107,135,302,317,
108,136,303,354,
109,137,236,321,
110,138,237,322,
111,146,164,182,
112,147,165,355,
113,148,166,325,
114,149,167,253,
115,152,168,356,
116,153,169,357,
125,161,164,209,
126,165,377,380,
127,166,278,335,
128,167,226,283,
129,168,378,381,
130,169,379,382,
131,170,291,383,
132,171,289,384,
133,172,364,385,
134,173,292,365,
135,174,213,366,
136,175,367,386,
137,176,217,368,
138,177,218,369,
139,178,240,440,
140,179,241,441,
141,180,242,442,
142,181,243,443,
143,182,244,422,
144,183,245,411,
145,184,246,444,
146,185,252,307,
147,186,387,445,
148,187,388,392,
149,188,330,389,
150,189,312,446,
151,190,313,447,
152,191,390,407,
153,192,391,408,
154,193,392,448,
156,194,311,316,
157,205,230,251,
158,206,231,449,
159,207,232,415,
160,208,233,416,
162,213,234,450,
163,215,235,451,
178,224,230,281,
179,231,470,473,
180,232,335,369,
181,233,283,337,
183,234,471,474,
184,235,472,475,
185,236,328,396,
186,237,370,376,
187,238,280,372,
188,239,373,476,
189,240,458,477,
190,241,377,459,
191,242,287,460,
192,243,288,461,
193,244,462,478,
194,212,246,403,
195,247,314,532,
196,248,315,332,
197,249,316,533,
198,250,317,507,
199,251,318,519,
200,252,319,516,
201,253,320,425,
202,254,321,509,
203,255,322,510,
204,256,323,534,
205,257,327,395,
206,258,479,535,
207,259,480,485,
208,260,481,483,
209,261,421,482,
210,262,401,536,
211,263,402,537,
214,264,483,504,
215,265,400,484,
216,266,485,538,
219,267,400,406,
220,277,304,329,
222,279,305,539,
223,280,306,514,
225,282,307,490,
227,287,308,540,
228,288,309,541,
229,282,290,310,
247,298,304,362,
249,305,556,559,
250,306,337,403,
254,308,557,560,
255,309,558,561,
256,310,402,554,
257,267,286,323,
258,311,463,469,
259,303,360,375,
260,312,361,465,
261,313,466,562,
262,314,470,546,
263,315,547,563,
264,318,371,548,
265,279,319,549,
266,320,550,564,
268,324,404,599,
269,325,405,424,
270,326,406,598,
271,327,407,586,
272,328,408,438,
273,329,409,591,
274,330,410,466,
275,331,353,506,
276,333,412,479,
277,334,419,489,
281,336,518,565,
284,338,497,528,
285,339,498,600,
289,340,448,518,
290,341,496,566,
291,342,379,577,
293,343,496,503,
294,358,393,420,
295,359,394,601,
296,360,395,571,
297,361,396,570,
299,363,389,493,
300,370,397,451,
301,371,398,602,
302,363,374,399,
324,385,393,456,
326,394,561,608,
331,397,575,610,
332,398,609,611,
333,399,498,520,
334,343,368,412,
336,401,455,553,
338,404,556,606,
339,405,458,525,
340,409,464,543,
341,359,410,585,
342,411,515,612,
344,413,499,631,
345,414,500,632,
346,415,501,521,
347,416,502,522,
348,417,503,630,
349,418,442,582,
350,419,445,535,
351,373,435,504,
352,420,465,505,
354,421,508,553,
355,423,447,585,
356,426,511,549,
357,383,427,489,
358,428,516,570,
362,429,590,613,
364,430,578,596,
365,428,431,511,
366,432,541,574,
367,433,579,629,
372,434,538,590,
374,436,576,614,
375,437,577,615,
376,439,472,620,
378,431,500,576,
380,452,486,517,
381,453,487,569,
382,454,488,600,
384,455,476,562,
386,413,457,482,
387,463,491,540,
388,464,492,620,
390,450,467,494,
391,457,468,495,
414,477,486,544,
417,487,595,611,
418,488,559,616,
422,490,583,593,
423,491,618,626,
424,492,544,636,
425,493,622,627,
426,494,574,592,
427,495,579,591,
429,443,497,514,
430,499,589,608,
432,501,546,594,
433,502,547,595,
434,505,551,584,
435,506,552,603,
436,444,453,507,
437,454,508,623,
438,509,530,542,
439,510,589,637,
440,512,580,644,
441,513,581,645,
446,517,554,584,
449,520,536,623,
452,523,534,586,
456,524,615,635,
459,467,523,526,
460,527,602,618,
461,528,539,592,
462,529,610,639,
468,530,619,638,
469,531,557,640,
471,526,581,619,
473,521,567,572,
474,542,568,617,
475,543,569,629,
478,512,545,565,
480,537,551,572,
481,552,573,640,
484,545,555,575,
513,563,567,604,
515,568,597,622,
519,524,571,578,
522,573,604,648,
525,580,588,616,
527,582,606,628,
529,550,583,597,
531,533,588,649,
532,587,621,652,
548,596,601,626,
555,598,625,650,
558,594,621,625,
560,603,617,639,
564,587,605,613,
566,593,605,607,
599,624,641,656,
607,630,643,655,
609,628,641,643,
612,624,633,635,
614,627,633,634,
631,638,646,647,
632,634,642,658,
636,637,642,646,
644,650,653,654,
645,647,651,659,
648,649,651,653,
652,654,655,657,
656,657,658,659,
