t,m,l,a1,a2,a3,b1,b2,b3,emb_m,emb_l,aa,bb,p_phys,p_mask,no_test,no_success,p_log,min,adv,k
10,3,15,10,2,1,2,3,7,3,15,4,0,0.005,0.3333333333333333,20002,19534,0.9766023397660234,20,0.46677589339979403,8
10,3,15,10,0,1,1,1,2,3,15,2,2,0.005,0.3333333333333333,10001,9767,0.9766023397660234,20,0.47304903845056234,8
10,3,15,5,2,0,2,8,1,3,15,3,2,0.005,0.3333333333333333,20002,19534,0.9766023397660234,20,0.47304903845056234,8
10,3,15,10,2,0,1,11,7,3,15,3,1,0.005,0.3333333333333333,20002,19533,0.9765523447655234,20,0.46677589339979403,8
10,3,15,5,2,1,2,4,6,3,15,1,0,0.005,0.3333333333333333,20002,19533,0.9765523447655234,20,0.46677589339979403,8
10,3,15,10,1,0,2,14,13,3,15,2,1,0.005,0.3333333333333333,20002,19533,0.9765523447655234,20,0.47304903845056234,8
10,3,15,10,1,0,2,2,4,3,15,2,1,0.005,0.3333333333333333,20002,19533,0.9765523447655234,20,0.47304903845056234,8
10,3,15,10,1,2,1,13,2,3,15,2,0,0.005,0.3333333333333333,20002,19533,0.9765523447655234,20,0.47304903845056234,8
10,3,15,5,1,2,1,1,14,3,15,3,4,0.005,0.3333333333333333,20002,19532,0.9765023497650236,20,0.46677589339979414,8
10,3,15,10,1,0,1,3,11,3,15,1,2,0.005,0.3333333333333333,20002,19531,0.9764523547645236,20,0.46677589339979403,8
10,3,15,5,1,0,1,2,4,3,15,2,2,0.005,0.3333333333333333,20002,19531,0.9764523547645236,20,0.46677589339979403,8
10,3,15,5,2,1,1,6,4,3,15,5,4,0.005,0.3333333333333333,20002,19531,0.9764523547645236,20,0.46677589339979403,8
10,3,15,10,1,0,1,4,8,3,15,3,2,0.005,0.3333333333333333,20002,19531,0.9764523547645236,20,0.47304903845056234,8
10,3,15,5,1,2,2,7,8,3,15,3,4,0.005,0.3333333333333333,20002,19531,0.9764523547645236,20,0.47304903845056234,8
10,3,15,10,1,0,1,8,4,3,15,2,3,0.005,0.3333333333333333,20002,19530,0.9764023597640236,20,0.46677589339979403,8
10,3,15,10,1,2,1,6,4,3,15,4,0,0.005,0.3333333333333333,20002,19530,0.9764023597640236,20,0.46677589339979403,8
10,3,15,10,2,1,2,11,9,3,15,1,0,0.005,0.3333333333333333,20002,19530,0.9764023597640236,20,0.46677589339979403,8
10,3,15,5,2,0,1,3,11,3,15,0,1,0.005,0.3333333333333333,20002,19530,0.9764023597640236,20,0.46677589339979403,8
10,3,15,5,2,1,1,3,7,3,15,5,4,0.005,0.3333333333333333,20002,19530,0.9764023597640236,20,0.46677589339979403,8
10,3,15,5,2,1,1,7,8,3,15,2,4,0.005,0.3333333333333333,20002,19530,0.9764023597640236,20,0.46677589339979403,8
10,3,15,5,0,1,2,13,11,3,15,3,1,0.005,0.3333333333333333,20002,19530,0.9764023597640236,20,0.4730490384505623,8
10,3,15,10,0,1,1,6,2,3,15,4,2,0.005,0.3333333333333333,20002,19530,0.9764023597640236,20,0.47304903845056245,8
10,3,15,10,1,2,1,7,8,3,15,3,0,0.005,0.3333333333333333,20002,19529,0.9763523647635236,20,0.466775893399794,8
10,3,15,10,2,1,1,4,6,3,15,0,4,0.005,0.3333333333333333,20002,19529,0.9763523647635236,20,0.46677589339979403,8
10,3,15,10,0,2,2,14,12,3,15,4,3,0.005,0.3333333333333333,20002,19529,0.9763523647635236,20,0.4730490384505622,8
10,3,15,10,0,1,2,6,7,3,15,5,1,0.005,0.3333333333333333,20002,19529,0.9763523647635236,20,0.4730490384505623,8
10,3,15,10,0,2,1,6,7,3,15,5,1,0.005,0.3333333333333333,20002,19529,0.9763523647635236,20,0.4730490384505623,8
10,3,15,10,1,0,1,11,13,3,15,3,3,0.005,0.3333333333333333,20002,19529,0.9763523647635236,20,0.47304903845056245,8
10,3,15,10,0,2,1,4,12,3,15,4,5,0.005,0.3333333333333333,20002,19528,0.9763023697630236,20,0.46677589339979403,8
10,3,15,10,0,2,2,4,8,3,15,3,2,0.005,0.3333333333333333,20002,19528,0.9763023697630236,20,0.46677589339979403,8
10,3,15,5,2,0,2,1,8,3,15,2,3,0.005,0.3333333333333333,20002,19528,0.9763023697630236,20,0.46677589339979403,8
10,3,15,5,2,1,1,6,14,3,15,0,0,0.005,0.3333333333333333,20002,19528,0.9763023697630236,20,0.46677589339979403,8
10,3,15,10,0,1,2,8,1,3,15,3,1,0.005,0.3333333333333333,20002,19528,0.9763023697630236,20,0.4730490384505623,8
10,3,15,10,2,0,1,13,9,3,15,1,5,0.005,0.3333333333333333,20002,19528,0.9763023697630236,20,0.4730490384505623,8
10,3,15,5,2,1,2,8,7,3,15,2,0,0.005,0.3333333333333333,20002,19528,0.9763023697630236,20,0.47304903845056234,8
10,3,15,5,1,2,1,1,14,3,15,2,4,0.005,0.3333333333333333,20002,19528,0.9763023697630236,20,0.4730490384505624,8
10,3,15,10,2,1,1,9,1,3,15,0,0,0.005,0.3333333333333333,20002,19527,0.9762523747625238,20,0.46677589339979403,8
10,3,15,10,0,2,2,6,2,3,15,4,2,0.005,0.3333333333333333,20002,19527,0.9762523747625238,20,0.47304903845056245,8
10,3,15,10,2,1,1,14,6,3,15,4,0,0.005,0.3333333333333333,20002,19527,0.9762523747625238,20,0.4730490384505625,8
10,3,15,10,1,2,1,1,9,3,15,4,4,0.005,0.3333333333333333,20002,19526,0.9762023797620238,20,0.46677589339979403,8
10,3,15,5,0,2,1,14,12,3,15,4,5,0.005,0.3333333333333333,20002,19526,0.9762023797620238,20,0.46677589339979403,8
10,3,15,5,2,1,1,11,4,3,15,2,0,0.005,0.3333333333333333,20002,19526,0.9762023797620238,20,0.46677589339979403,8
10,3,15,10,1,2,2,14,1,3,15,3,4,0.005,0.3333333333333333,20002,19526,0.9762023797620238,20,0.4730490384505623,8
10,3,15,10,2,0,1,4,12,3,15,1,5,0.005,0.3333333333333333,20002,19526,0.9762023797620238,20,0.4730490384505623,8
10,3,15,5,2,1,1,3,7,3,15,4,4,0.005,0.3333333333333333,20002,19526,0.9762023797620238,20,0.47304903845056234,8
10,3,15,5,1,2,1,14,1,3,15,2,0,0.005,0.3333333333333333,20002,19526,0.9762023797620238,20,0.4730490384505624,8
10,3,15,10,0,1,2,8,1,3,15,2,1,0.005,0.3333333333333333,20002,19525,0.976152384761524,20,0.466775893399794,8
10,3,15,10,1,0,1,14,12,3,15,1,3,0.005,0.3333333333333333,20002,19525,0.976152384761524,20,0.46677589339979403,8
10,3,15,5,2,1,1,4,11,3,15,2,4,0.005,0.3333333333333333,20002,19525,0.976152384761524,20,0.46677589339979403,8
10,3,15,10,2,1,2,8,7,3,15,2,4,0.005,0.3333333333333333,20002,19525,0.976152384761524,20,0.4730490384505622,8
10,3,15,10,2,1,2,2,13,3,15,2,4,0.005,0.3333333333333333,20002,19525,0.976152384761524,20,0.47304903845056234,8
10,3,15,5,0,2,1,2,1,3,15,3,5,0.005,0.3333333333333333,20002,19525,0.976152384761524,20,0.47304903845056245,8
10,3,15,10,2,1,2,9,11,3,15,1,4,0.005,0.3333333333333333,10001,9762,0.976102389761024,20,0.46677589339979403,8
10,3,15,5,2,0,1,11,3,3,15,0,5,0.005,0.3333333333333333,20002,19524,0.976102389761024,20,0.46677589339979403,8
10,3,15,10,0,2,1,13,9,3,15,5,5,0.005,0.3333333333333333,20002,19524,0.976102389761024,20,0.4730490384505623,8
10,3,15,5,2,1,1,12,13,3,15,4,4,0.005,0.3333333333333333,20002,19524,0.976102389761024,20,0.4730490384505623,8
10,3,15,10,2,1,2,11,9,3,15,0,0,0.005,0.3333333333333333,20002,19524,0.976102389761024,20,0.47304903845056234,8
10,3,15,5,2,1,2,2,13,3,15,2,0,0.005,0.3333333333333333,20002,19524,0.976102389761024,20,0.47304903845056234,8
10,3,15,5,2,1,2,1,9,3,15,0,0,0.005,0.3333333333333333,20002,19524,0.976102389761024,20,0.47304903845056245,8
10,3,15,10,0,1,1,4,8,3,15,3,2,0.005,0.3333333333333333,20002,19523,0.976052394760524,20,0.46677589339979403,8
10,3,15,10,2,1,2,6,4,3,15,4,0,0.005,0.3333333333333333,20002,19523,0.976052394760524,20,0.46677589339979403,8
10,3,15,5,2,1,1,3,2,3,15,0,0,0.005,0.3333333333333333,20002,19523,0.976052394760524,20,0.46677589339979403,8
10,3,15,5,2,1,2,7,3,3,15,1,0,0.005,0.3333333333333333,20002,19523,0.976052394760524,20,0.46677589339979403,8
10,3,15,10,0,1,1,11,3,3,15,4,3,0.005,0.3333333333333333,20002,19523,0.976052394760524,20,0.4730490384505623,8
10,3,15,10,2,1,2,6,4,3,15,5,0,0.005,0.3333333333333333,20002,19523,0.976052394760524,20,0.4730490384505623,8
10,3,15,10,0,1,1,8,9,3,15,4,3,0.005,0.3333333333333333,20002,19523,0.976052394760524,20,0.47304903845056256,8
10,3,15,10,0,2,2,6,2,3,15,5,2,0.005,0.3333333333333333,20002,19522,0.976002399760024,20,0.46677589339979403,8
10,3,15,10,2,0,2,1,2,3,15,2,2,0.005,0.3333333333333333,20002,19522,0.976002399760024,20,0.46677589339979403,8
10,3,15,10,2,1,2,7,3,3,15,4,4,0.005,0.3333333333333333,10001,9761,0.976002399760024,20,0.46677589339979403,8
10,3,15,5,2,0,1,12,14,3,15,0,1,0.005,0.3333333333333333,20002,19522,0.976002399760024,20,0.46677589339979403,8
10,3,15,10,1,2,2,14,1,3,15,2,4,0.005,0.3333333333333333,20002,19522,0.976002399760024,20,0.46677589339979414,8
10,3,15,10,1,0,2,11,7,3,15,2,1,0.005,0.3333333333333333,20002,19522,0.976002399760024,20,0.4730490384505622,8
10,3,15,5,1,2,1,4,11,3,15,2,4,0.005,0.3333333333333333,20002,19522,0.976002399760024,20,0.4730490384505623,8
10,3,15,10,0,2,2,14,7,3,15,2,3,0.005,0.3333333333333333,10001,9761,0.976002399760024,20,0.47304903845056234,8
10,3,15,10,2,1,1,2,13,3,15,3,4,0.005,0.3333333333333333,20002,19522,0.976002399760024,20,0.47304903845056234,8
10,3,15,5,2,0,1,1,2,3,15,2,1,0.005,0.3333333333333333,20002,19522,0.976002399760024,20,0.47304903845056245,8
10,3,15,5,2,1,1,8,12,3,15,0,4,0.005,0.3333333333333333,20002,19521,0.975952404759524,20,0.46677589339979403,8
10,3,15,5,0,1,2,9,8,3,15,5,1,0.005,0.3333333333333333,20002,19521,0.975952404759524,20,0.4730490384505623,8
10,3,15,5,2,0,1,2,6,3,15,1,5,0.005,0.3333333333333333,20002,19521,0.975952404759524,20,0.4730490384505623,8
10,3,15,5,0,2,2,2,4,3,15,2,2,0.005,0.3333333333333333,20002,19521,0.975952404759524,20,0.47304903845056234,8
10,3,15,5,0,2,1,13,11,3,15,2,1,0.005,0.3333333333333333,20002,19520,0.975902409759024,20,0.46677589339979403,8
10,3,15,5,2,1,2,9,11,3,15,4,0,0.005,0.3333333333333333,20002,19520,0.975902409759024,20,0.46677589339979403,8
10,3,15,10,1,0,2,1,3,3,15,1,5,0.005,0.3333333333333333,20002,19520,0.975902409759024,20,0.4730490384505623,8
10,3,15,10,2,1,2,3,7,3,15,5,0,0.005,0.3333333333333333,20002,19520,0.975902409759024,20,0.4730490384505623,8
10,3,15,10,0,2,2,14,12,3,15,5,3,0.005,0.3333333333333333,20002,19519,0.975852414758524,20,0.46677589339979403,8
10,3,15,10,2,1,1,11,9,3,15,5,0,0.005,0.3333333333333333,20002,19519,0.975852414758524,20,0.46677589339979403,8
10,3,15,10,2,1,2,12,8,3,15,1,4,0.005,0.3333333333333333,20002,19519,0.975852414758524,20,0.46677589339979403,8
10,3,15,10,2,1,1,6,4,3,15,1,0,0.005,0.3333333333333333,20002,19519,0.975852414758524,20,0.4730490384505623,8
10,3,15,5,1,0,2,6,2,3,15,1,1,0.005,0.3333333333333333,20002,19519,0.975852414758524,20,0.4730490384505623,8
10,3,15,5,2,0,1,14,12,3,15,1,5,0.005,0.3333333333333333,20002,19519,0.975852414758524,20,0.4730490384505623,8
10,3,15,10,1,2,2,4,11,3,15,3,0,0.005,0.3333333333333333,20002,19519,0.975852414758524,20,0.47304903845056234,8
10,3,15,5,2,0,2,4,2,3,15,3,3,0.005,0.3333333333333333,20002,19519,0.975852414758524,20,0.47304903845056234,8
10,3,15,10,0,1,1,6,2,3,15,5,2,0.005,0.3333333333333333,20002,19518,0.9758024197580242,20,0.46677589339979403,8
10,3,15,10,0,2,2,1,2,3,15,3,2,0.005,0.3333333333333333,20002,19518,0.9758024197580242,20,0.46677589339979403,8
10,3,15,10,1,0,1,11,3,3,15,1,3,0.005,0.3333333333333333,20002,19518,0.9758024197580242,20,0.46677589339979403,8
10,3,15,10,2,0,2,14,12,3,15,0,3,0.005,0.3333333333333333,20002,19518,0.9758024197580242,20,0.4730490384505622,8
10,3,15,10,1,2,1,13,12,3,15,5,4,0.005,0.3333333333333333,20002,19518,0.9758024197580242,20,0.4730490384505623,8
10,3,15,5,1,0,2,7,14,3,15,2,1,0.005,0.3333333333333333,20002,19518,0.9758024197580242,20,0.4730490384505623,8
10,3,15,5,2,0,1,14,7,3,15,2,5,0.005,0.3333333333333333,20002,19518,0.9758024197580242,20,0.47304903845056234,8
10,3,15,5,2,1,2,6,4,3,15,0,4,0.005,0.3333333333333333,20002,19518,0.9758024197580242,20,0.47304903845056245,8
10,3,15,10,0,2,1,7,6,3,15,4,5,0.005,0.3333333333333333,20002,19517,0.9757524247575242,20,0.46677589339979403,8
10,3,15,10,2,0,1,9,13,3,15,0,1,0.005,0.3333333333333333,20002,19517,0.9757524247575242,20,0.46677589339979403,8
10,3,15,10,2,0,1,13,14,3,15,2,5,0.005,0.3333333333333333,20002,19517,0.9757524247575242,20,0.4730490384505623,8
10,3,15,5,2,1,1,7,3,3,15,4,0,0.005,0.3333333333333333,20002,19517,0.9757524247575242,20,0.47304903845056234,8
10,3,15,10,1,0,1,4,8,3,15,2,2,0.005,0.3333333333333333,20002,19516,0.9757024297570244,20,0.46677589339979403,8
10,3,15,10,1,0,2,4,2,3,15,3,5,0.005,0.3333333333333333,20002,19516,0.9757024297570244,20,0.46677589339979403,8
10,3,15,10,1,2,2,4,11,3,15,2,0,0.005,0.3333333333333333,20002,19516,0.9757024297570244,20,0.46677589339979403,8
10,3,15,10,2,1,1,2,13,3,15,2,4,0.005,0.3333333333333333,20002,19516,0.9757024297570244,20,0.46677589339979403,8
10,3,15,10,2,1,2,4,6,3,15,4,4,0.005,0.3333333333333333,20002,19516,0.9757024297570244,20,0.46677589339979403,8
