t,m,ell,a1,a2,a3,b1,b2,b3,emb_m,emb_ell,aa,bb,p_phys,p_mask,no_test,no_success,p_log,d,k,adv
10,3,15,12,1,2,2,12,1,3,15,3,4,0.005,0.2666666666666666,9501,9067,0.9543205978318072,10,4,0.4636053459510364
10,3,15,12,1,2,2,12,10,15,3,5,4,0.005,0.3333333333333333,9501,9213,0.969687401326176,6,4,0.4428587540605205
10,3,15,12,1,2,2,12,10,15,3,5,5,0.005,0.3333333333333333,9501,9213,0.969687401326176,6,4,0.4441208123308081
10,3,15,12,1,2,2,12,4,3,15,2,4,0.005,0.2666666666666666,9501,9208,0.9691611409325336,10,4,0.4318737866786804
10,3,15,12,1,2,2,12,4,3,15,2,5,0.005,0.2,9501,9242,0.9727397116093044,10,4,0.5293312863384407
10,3,15,12,1,2,2,12,4,3,15,3,4,0.005,0.2666666666666666,9501,9163,0.9644247973897484,10,4,0.43220405198649636
10,3,15,12,1,2,2,12,4,3,15,3,5,0.005,0.2,9501,9208,0.9691611409325336,10,4,0.5299750189917299
10,3,15,12,1,2,2,3,13,15,3,1,2,0.005,0.3333333333333333,9501,9201,0.9684243763814336,6,4,0.4428587540605205
10,3,15,12,1,2,2,3,13,15,3,1,3,0.005,0.3333333333333333,9501,9223,0.9707399221134616,6,4,0.444120812330808
10,3,15,12,1,2,2,3,14,3,15,2,2,0.005,0.2666666666666666,9501,9087,0.9564256394063784,10,4,0.4636053459510364
10,3,15,12,1,2,2,3,14,3,15,3,2,0.005,0.2666666666666666,9501,9112,0.9590569413745922,10,4,0.4639187645330708
10,3,15,12,1,2,2,3,14,3,15,3,3,0.005,0.2666666666666666,9501,9105,0.9583201768234922,10,4,0.47288229154334266
10,3,15,12,2,1,0,8,4,3,15,2,2,0.005,0.2666666666666666,9501,9068,0.9544258499105356,6,8,0.49252130317051585
10,3,15,12,2,1,0,8,4,3,15,2,5,0.005,0.2,9501,9103,0.9581096726660352,6,8,0.5207281650657157
10,3,15,12,2,1,0,8,4,3,15,3,2,0.005,0.2666666666666666,9501,8994,0.9466371960846228,6,8,0.49252130317051585
10,3,15,12,2,1,0,8,4,3,15,3,4,0.005,0.2666666666666666,9501,9042,0.9516892958635932,6,8,0.42964529310640603
10,3,15,12,2,1,0,8,4,3,15,3,5,0.005,0.2,9501,9174,0.9655825702557626,6,8,0.5207281650657157
10,3,15,12,2,1,1,3,2,3,15,2,2,0.005,0.2666666666666666,9501,9175,0.9656878223344912,10,4,0.4322040519864963
10,3,15,12,2,1,1,3,2,3,15,2,3,0.005,0.2,9501,9233,0.9717924429007472,10,4,0.5299750189917298
10,3,15,12,2,1,1,3,2,3,15,3,2,0.005,0.2666666666666666,9501,9192,0.9674771076728764,10,4,0.4318737866786803
10,3,15,12,2,1,1,3,2,3,15,3,3,0.005,0.2,9501,9246,0.9731607199242184,10,4,0.5293312863384406
10,3,15,12,2,1,1,3,7,3,15,2,2,0.005,0.2666666666666666,9501,9188,0.9670560993579624,10,4,0.4322040519864963
10,3,15,12,2,1,1,3,7,3,15,2,3,0.005,0.2,9501,9281,0.976844542679718,10,4,0.5299750189917299
10,3,15,12,2,1,1,3,7,3,15,3,2,0.005,0.2666666666666666,9501,9153,0.9633722766024628,10,4,0.4318737866786804
10,3,15,12,2,1,1,3,7,3,15,3,3,0.005,0.2,9501,9218,0.9702136617198188,10,4,0.5293312863384407
10,3,15,12,2,1,1,4,3,3,15,2,2,0.005,0.2666666666666666,9501,9068,0.9544258499105356,10,4,0.47288229154334266
10,3,15,12,2,1,1,4,3,3,15,2,3,0.005,0.2666666666666666,9501,9059,0.9534785812019788,10,4,0.4636053459510365
10,3,15,12,2,1,1,4,3,3,15,3,2,0.005,0.2666666666666666,9501,9092,0.956951899800021,10,4,0.47288229154334255
10,3,15,12,2,1,1,4,3,3,15,3,3,0.005,0.2666666666666666,9501,9059,0.9534785812019788,10,4,0.4639187645330708
10,3,15,12,2,1,2,12,4,3,15,2,4,0.005,0.2666666666666666,9501,9185,0.9667403431217768,10,4,0.43220405198649636
10,3,15,12,2,1,2,12,4,3,15,2,5,0.005,0.2,9501,9230,0.9714766866645616,10,4,0.5299750189917299
10,3,15,12,2,1,2,12,4,3,15,3,4,0.005,0.2666666666666666,9501,9171,0.9652668140195768,10,4,0.4318737866786804
10,3,15,12,2,1,2,12,4,3,15,3,5,0.005,0.2,9501,9242,0.9727397116093044,10,4,0.5293312863384407
10,3,15,12,2,1,2,14,3,3,15,2,2,0.005,0.2666666666666666,9501,9099,0.957688664351121,10,4,0.47288229154334266
10,3,15,12,2,1,2,14,3,3,15,2,3,0.005,0.2666666666666666,9501,9087,0.9564256394063784,10,4,0.4639187645330708
10,3,15,12,2,1,2,14,3,3,15,3,2,0.005,0.2666666666666666,9501,9110,0.958846437217135,10,4,0.47288229154334255
10,3,15,12,2,1,2,14,3,3,15,3,3,0.005,0.2666666666666666,9501,9085,0.9562151352489212,10,4,0.4636053459510364
10,3,15,12,2,1,2,3,13,15,3,5,2,0.005,0.3333333333333333,9501,9230,0.9714766866645616,6,4,0.4428587540605205
10,3,15,12,2,1,2,3,13,15,3,5,3,0.005,0.3333333333333333,9501,9240,0.9725292074518472,6,4,0.444120812330808
10,3,15,13,0,1,0,1,14,3,15,2,0,0.005,0.1333333333333333,9501,9302,0.9790548363330176,8,4,0.5669219489523736
10,3,15,13,0,1,0,1,14,3,15,2,1,0.005,0.2,9501,9167,0.9648458057046628,8,4,0.4445182426136654
10,3,15,13,0,1,0,1,14,3,15,2,4,0.005,0.2666666666666666,9501,9048,0.9523208083359648,8,4,0.4279090958807106
10,3,15,13,0,1,0,1,14,3,15,2,5,0.005,0.2,9501,9181,0.9663193348068624,8,4,0.5189575957955583
10,3,15,13,0,1,0,1,14,3,15,3,0,0.005,0.1333333333333333,9501,9287,0.9774760551520892,8,4,0.5530895454860157
10,3,15,13,0,1,0,1,14,3,15,3,1,0.005,0.2,9501,9149,0.9629512682875488,8,4,0.43109139412473835
10,3,15,13,0,1,0,1,14,3,15,3,5,0.005,0.2,9501,9156,0.9636880328386486,8,4,0.5045294526670258
10,3,15,13,0,1,0,1,8,3,15,2,2,0.005,0.3333333333333333,9501,9326,0.981580886222503,10,4,0.4164147226743562
10,3,15,13,0,1,0,1,8,3,15,2,3,0.005,0.2666666666666666,9501,9358,0.9849489527418166,10,4,0.4920503880166791
10,3,15,13,0,1,0,1,8,3,15,3,2,0.005,0.3333333333333333,9501,9298,0.9786338280181034,10,4,0.40939574193047373
10,3,15,13,0,1,0,1,8,3,15,3,3,0.005,0.2666666666666666,9501,9348,0.9838964319545312,10,4,0.4846566398703709
10,3,15,13,0,1,0,13,14,3,15,2,2,0.005,0.2,9501,9165,0.9646353015472056,8,4,0.5189575957955583
10,3,15,13,0,1,0,13,14,3,15,2,4,0.005,0.2,9501,9173,0.965477318177034,8,4,0.4445182426136654
10,3,15,13,0,1,0,13,14,3,15,2,5,0.005,0.1333333333333333,9501,9278,0.9765287864435322,8,4,0.5669219489523736
10,3,15,13,0,1,0,13,14,3,15,3,2,0.005,0.2,9501,9138,0.9617934954215346,8,4,0.5045294526670258
10,3,15,13,0,1,0,13,14,3,15,3,3,0.005,0.2666666666666666,9501,8994,0.9466371960846228,8,4,0.41405167972560536
10,3,15,13,0,1,0,13,14,3,15,3,4,0.005,0.2,9501,9162,0.96431954531102,8,4,0.43109139412473835
10,3,15,13,0,1,0,13,14,3,15,3,5,0.005,0.1333333333333333,9501,9267,0.9753710135775182,8,4,0.5530895454860157
10,3,15,13,0,1,0,13,5,3,15,3,0,0.005,0.3333333333333333,9501,9216,0.970003157562362,6,4,0.4441208123308081
10,3,15,13,0,1,1,0,4,15,3,0,0,0.005,0.2,9501,9294,0.9782128197031892,6,4,0.4388331612853619
10,3,15,13,0,1,1,0,4,15,3,0,1,0.005,0.2,9501,9266,0.9752657614987896,6,4,0.45605198151151966
10,3,15,13,0,1,1,0,4,15,3,1,0,0.005,0.1333333333333333,9501,9317,0.980633617513946,6,4,0.5563404878557673
10,3,15,13,0,1,1,0,4,15,3,1,1,0.005,0.1333333333333333,9501,9348,0.9838964319545312,6,4,0.5732129391776858
10,3,15,13,0,1,1,0,4,15,3,4,0,0.005,0.2,9501,9255,0.9741079886327756,6,4,0.45605198151151954
10,3,15,13,0,1,1,0,4,15,3,4,1,0.005,0.2,9501,9261,0.9747395011051468,6,4,0.4388331612853618
10,3,15,13,0,1,1,0,4,15,3,5,0,0.005,0.1333333333333333,9501,9335,0.98252815493106,6,4,0.5732129391776858
10,3,15,13,0,1,1,0,4,15,3,5,1,0.005,0.1333333333333333,9501,9334,0.9824229028523314,6,4,0.5563404878557673
10,3,15,13,0,1,1,1,0,3,15,2,0,0.005,0.1333333333333333,9501,9337,0.982738659088517,6,4,0.5563404878557671
10,3,15,13,0,1,1,1,0,3,15,2,1,0.005,0.2,9501,9255,0.9741079886327756,6,4,0.43883316128536165
10,3,15,13,0,1,1,1,0,3,15,2,2,0.005,0.2,9501,9306,0.9794758446479318,6,4,0.4560519815115195
10,3,15,13,0,1,1,1,0,3,15,2,3,0.005,0.1333333333333333,9501,9345,0.9835806757183454,6,4,0.5732129391776857
10,3,15,13,0,1,1,1,0,3,15,3,0,0.005,0.1333333333333333,9501,9341,0.9831596674034312,6,4,0.5732129391776857
10,3,15,13,0,1,1,1,0,3,15,3,1,0.005,0.2,9501,9296,0.9784233238606462,6,4,0.45605198151151943
10,3,15,13,0,1,1,1,0,3,15,3,2,0.005,0.2,9501,9293,0.9781075676244606,6,4,0.4388331612853616
10,3,15,13,0,1,1,1,0,3,15,3,3,0.005,0.1333333333333333,9501,9337,0.982738659088517,6,4,0.556340487855767
10,3,15,13,0,1,1,13,12,3,15,2,2,0.005,0.3333333333333333,9501,9178,0.9660035785706768,10,4,0.41127114439758866
10,3,15,13,0,1,1,13,12,3,15,2,3,0.005,0.2666666666666666,9501,9290,0.9777918113882748,10,4,0.48994763876321556
10,3,15,13,0,1,1,13,12,3,15,3,2,0.005,0.3333333333333333,9501,9166,0.964740553625934,10,4,0.4117954575728303
10,3,15,13,0,1,1,13,12,3,15,3,3,0.005,0.2666666666666666,9501,9265,0.975160509420061,10,4,0.49028567025970116
10,3,15,13,0,1,1,6,7,3,15,2,4,0.005,0.3333333333333333,9501,9250,0.9735817282391328,8,4,0.4029546479517768
10,3,15,13,0,1,1,6,7,3,15,2,5,0.005,0.2666666666666666,9501,9319,0.980844121671403,8,4,0.48134203681961707
10,3,15,13,0,1,1,6,7,3,15,3,4,0.005,0.3333333333333333,9501,9233,0.9717924429007472,8,4,0.4108077123995671
10,3,15,13,0,1,1,6,7,3,15,3,5,0.005,0.2666666666666666,9501,9330,0.9820018945374172,8,4,0.4894703549963461
10,3,15,13,0,1,1,9,1,3,15,2,2,0.005,0.3333333333333333,9501,9237,0.9722134512156616,8,4,0.41080771239956715
10,3,15,13,0,1,1,9,1,3,15,2,3,0.005,0.2666666666666666,9501,9314,0.9803178612777602,8,4,0.4894703549963461
10,3,15,13,0,1,1,9,1,3,15,3,2,0.005,0.3333333333333333,9501,9268,0.9754762656562468,8,4,0.4029546479517767
10,3,15,13,0,1,1,9,1,3,15,3,3,0.005,0.2666666666666666,9501,9324,0.9813703820650458,8,4,0.48134203681961696
10,3,15,13,0,1,2,12,14,3,15,2,4,0.005,0.2,9501,9229,0.9713714345858332,8,4,0.4933109849316289
10,3,15,13,0,1,2,12,14,3,15,2,5,0.005,0.2,9501,9223,0.9707399221134616,8,4,0.48697762381174026
10,3,15,13,0,1,2,12,14,3,15,3,4,0.005,0.2,9501,9240,0.9725292074518472,8,4,0.4875550667875549
10,3,15,13,0,1,2,12,14,3,15,3,5,0.005,0.2,9501,9215,0.9698979054836332,8,4,0.4820759964692355
10,3,15,13,0,1,2,2,6,3,15,2,0,0.005,0.2,9501,9302,0.9790548363330176,8,4,0.527790120320004
10,3,15,13,0,1,2,2,6,3,15,2,1,0.005,0.2666666666666666,9501,9130,0.9609514787917062,8,4,0.43035692332418685
10,3,15,13,0,1,2,2,6,3,15,3,0,0.005,0.2,9501,9289,0.9776865593095464,8,4,0.5168560297157397
10,3,15,13,0,1,2,2,6,3,15,3,1,0.005,0.2666666666666666,9501,9140,0.9620039995789916,8,4,0.41934601534789395
10,3,15,13,0,1,2,6,2,3,15,2,4,0.005,0.2,9501,9310,0.979896852962846,8,4,0.527790120320004
10,3,15,13,0,1,2,6,2,3,15,2,5,0.005,0.2666666666666666,9501,9145,0.9625302599726344,8,4,0.43035692332418685
10,3,15,13,0,1,2,6,2,3,15,3,4,0.005,0.2,9501,9301,0.978949584254289,8,4,0.5168560297157397
10,3,15,13,0,1,2,6,2,3,15,3,5,0.005,0.2666666666666666,9501,9165,0.9646353015472056,8,4,0.41934601534789395
10,3,15,13,0,2,0,1,14,3,15,2,0,0.005,0.1333333333333333,9501,9280,0.9767392906009894,8,4,0.5669219489523736
10,3,15,13,0,2,0,1,14,3,15,2,1,0.005,0.2,9501,9172,0.9653720660983054,8,4,0.4445182426136654
10,3,15,13,0,2,0,1,14,3,15,2,4,0.005,0.2666666666666666,9501,9009,0.948215977265551,8,4,0.4279090958807106
10,3,15,13,0,2,0,1,14,3,15,2,5,0.005,0.2,9501,9125,0.9604252183980634,8,4,0.5189575957955583
10,3,15,13,0,2,0,1,14,3,15,3,0,0.005,0.1333333333333333,9501,9296,0.9784233238606462,8,4,0.5530895454860157
10,3,15,13,0,2,0,1,14,3,15,3,1,0.005,0.2,9501,9189,0.9671613514366908,8,4,0.43109139412473835
10,3,15,13,0,2,0,1,14,3,15,3,5,0.005,0.2,9501,9146,0.962635512051363,8,4,0.5045294526670258
10,3,15,13,0,2,0,7,14,3,15,2,0,0.005,0.3333333333333333,9501,9326,0.981580886222503,10,4,0.4164147226743562
10,3,15,13,0,2,0,7,14,3,15,2,1,0.005,0.2666666666666666,9501,9352,0.9843174402694452,10,4,0.4920503880166791
10,3,15,13,0,2,0,7,14,3,15,3,0,0.005,0.3333333333333333,9501,9321,0.9810546258288602,10,4,0.40939574193047373
10,3,15,13,0,2,0,7,14,3,15,3,1,0.005,0.2666666666666666,9501,9343,0.9833701715608884,10,4,0.4846566398703709
10,3,15,13,0,2,0,8,10,3,15,3,3,0.005,0.3333333333333333,9501,9233,0.9717924429007472,6,4,0.4441208123308081
10,3,15,13,0,2,1,11,9,3,15,2,2,0.005,0.2666666666666666,9501,9139,0.9618987475002632,8,4,0.4193460153478938
10,3,15,13,0,2,1,11,9,3,15,2,3,0.005,0.2,9501,9273,0.9760025260498896,8,4,0.5168560297157397
10,3,15,13,0,2,1,11,9,3,15,3,2,0.005,0.2666666666666666,9501,9156,0.9636880328386486,8,4,0.43035692332418674
10,3,15,13,0,2,1,11,9,3,15,3,3,0.005,0.2,9501,9283,0.977055046837175,8,4,0.527790120320004
10,3,15,13,0,2,2,12,13,3,15,2,2,0.005,0.2666666666666666,9501,9283,0.977055046837175,10,4,0.48994763876321556
10,3,15,13,0,2,2,12,13,3,15,2,3,0.005,0.3333333333333333,9501,9151,0.9631617724450058,10,4,0.41127114439758866
10,3,15,13,0,2,2,12,13,3,15,3,2,0.005,0.2666666666666666,9501,9279,0.9766340385222608,10,4,0.49028567025970116
10,3,15,13,0,2,2,12,13,3,15,3,3,0.005,0.3333333333333333,9501,9136,0.9615829912640774,10,4,0.4117954575728303
10,3,15,13,0,2,2,13,6,3,15,2,0,0.005,0.3333333333333333,9501,9213,0.969687401326176,10,4,0.4206114603517548
10,3,15,13,0,2,2,13,6,3,15,2,1,0.005,0.2666666666666666,9501,9277,0.9764235343648036,10,4,0.506533694084209
10,3,15,13,0,2,2,13,6,3,15,3,0,0.005,0.3333333333333333,9501,9173,0.965477318177034,10,4,0.42044837343244984
10,3,15,13,0,2,2,13,6,3,15,3,1,0.005,0.2666666666666666,9501,9261,0.9747395011051468,10,4,0.5066280886364272
10,3,15,13,0,2,2,3,1,3,15,2,4,0.005,0.2666666666666666,9501,9287,0.9774760551520892,10,4,0.4902856702597012
10,3,15,13,0,2,2,3,1,3,15,2,5,0.005,0.3333333333333333,9501,9174,0.9655825702557626,10,4,0.4117954575728303
10,3,15,13,0,2,2,3,1,3,15,3,4,0.005,0.2666666666666666,9501,9297,0.9785285759393748,10,4,0.48994763876321556
10,3,15,13,0,2,2,3,1,3,15,3,5,0.005,0.3333333333333333,9501,9182,0.966424586885591,10,4,0.41127114439758866
10,3,15,13,0,2,2,9,7,3,15,2,2,0.005,0.3333333333333333,9501,9179,0.9661088306494052,10,4,0.42044837343244984
10,3,15,13,0,2,2,9,7,3,15,2,3,0.005,0.2666666666666666,9501,9285,0.9772655509946322,10,4,0.5066280886364272
10,3,15,13,0,2,2,9,7,3,15,3,2,0.005,0.3333333333333333,9501,9139,0.9618987475002632,10,4,0.4206114603517548
10,3,15,13,0,2,2,9,7,3,15,3,3,0.005,0.2666666666666666,9501,9315,0.9804231133564888,10,4,0.506533694084209
10,3,15,13,1,0,0,1,8,3,15,2,2,0.005,0.3333333333333333,9501,9275,0.9762130302073466,10,4,0.40939574193047373
10,3,15,13,1,0,0,1,8,3,15,2,3,0.005,0.2666666666666666,9501,9337,0.982738659088517,10,4,0.4846566398703709
10,3,15,13,1,0,0,1,8,3,15,3,2,0.005,0.3333333333333333,9501,9321,0.9810546258288602,10,4,0.4164147226743562
10,3,15,13,1,0,0,1,8,3,15,3,3,0.005,0.2666666666666666,9501,9351,0.9842121881907168,10,4,0.4920503880166791
10,3,15,13,1,0,0,10,8,3,15,2,2,0.005,0.3333333333333333,9501,9244,0.9729502157667614,6,4,0.4441208123308081
10,3,15,13,1,0,0,14,13,3,15,2,0,0.005,0.2,9501,9168,0.9649510577833912,8,4,0.43109139412473835
10,3,15,13,1,0,0,14,13,3,15,2,1,0.005,0.1333333333333333,9501,9288,0.9775813072308178,8,4,0.5530895454860157
10,3,15,13,1,0,0,14,13,3,15,2,3,0.005,0.2,9501,9166,0.964740553625934,8,4,0.5045294526670258
10,3,15,13,1,0,0,14,13,3,15,3,0,0.005,0.2,9501,9205,0.9688453846963476,8,4,0.4445182426136654
10,3,15,13,1,0,0,14,13,3,15,3,1,0.005,0.1333333333333333,9501,9310,0.979896852962846,8,4,0.5669219489523736
10,3,15,13,1,0,0,14,13,3,15,3,3,0.005,0.2,9501,9140,0.9620039995789916,8,4,0.5189575957955583
10,3,15,13,1,0,0,5,13,3,15,2,4,0.005,0.3333333333333333,9501,9226,0.9710556783496476,6,4,0.4441208123308081
10,3,15,13,1,0,0,8,10,3,15,2,3,0.005,0.3333333333333333,9501,9211,0.9694768971687192,6,4,0.4441208123308081
10,3,15,13,1,0,0,8,7,3,15,2,0,0.005,0.2666666666666666,9501,9374,0.9866329860014736,10,4,0.4846566398703709
10,3,15,13,1,0,0,8,7,3,15,2,1,0.005,0.3333333333333333,9501,9308,0.9796863488053889,10,4,0.40939574193047373
10,3,15,13,1,0,0,8,7,3,15,3,0,0.005,0.2666666666666666,9501,9330,0.9820018945374172,10,4,0.4920503880166791
10,3,15,13,1,0,0,8,7,3,15,3,1,0.005,0.3333333333333333,9501,9311,0.9800021050415746,10,4,0.4164147226743562
10,3,15,13,1,0,1,0,4,15,3,0,0,0.005,0.2,9501,9248,0.9733712240816756,6,4,0.45605198151151954
10,3,15,13,1,0,1,0,4,15,3,0,1,0.005,0.2,9501,9253,0.9738974844753184,6,4,0.4388331612853618
10,3,15,13,1,0,1,0,4,15,3,1,0,0.005,0.1333333333333333,9501,9328,0.98179139037996,6,4,0.5732129391776858
10,3,15,13,1,0,1,0,4,15,3,1,1,0.005,0.1333333333333333,9501,9339,0.982949163245974,6,4,0.5563404878557673
10,3,15,13,1,0,1,0,4,15,3,4,0,0.005,0.2,9501,9259,0.9745289969476896,6,4,0.4388331612853619
10,3,15,13,1,0,1,0,4,15,3,4,1,0.005,0.2,9501,9267,0.9753710135775182,6,4,0.45605198151151966
10,3,15,13,1,0,1,0,4,15,3,5,0,0.005,0.1333333333333333,9501,9340,0.9830544153247026,6,4,0.5563404878557673
10,3,15,13,1,0,1,0,4,15,3,5,1,0.005,0.1333333333333333,9501,9314,0.9803178612777602,6,4,0.5732129391776858
10,3,15,13,1,0,1,1,0,3,15,2,0,0.005,0.1333333333333333,9501,9347,0.9837911798758026,6,4,0.5732129391776857
10,3,15,13,1,0,1,1,0,3,15,2,1,0.005,0.2,9501,9261,0.9747395011051468,6,4,0.45605198151151943
10,3,15,13,1,0,1,1,0,3,15,2,2,0.005,0.2,9501,9259,0.9745289969476896,6,4,0.4388331612853616
10,3,15,13,1,0,1,1,0,3,15,2,3,0.005,0.1333333333333333,9501,9344,0.9834754236396168,6,4,0.556340487855767
10,3,15,13,1,0,1,1,0,3,15,3,0,0.005,0.1333333333333333,9501,9343,0.9833701715608884,6,4,0.5563404878557671
10,3,15,13,1,0,1,1,0,3,15,3,1,0.005,0.2,9501,9250,0.9735817282391328,6,4,0.43883316128536165
10,3,15,13,1,0,1,1,0,3,15,3,2,0.005,0.2,9501,9282,0.9769497947584465,6,4,0.4560519815115195
10,3,15,13,1,0,1,1,0,3,15,3,3,0.005,0.1333333333333333,9501,9344,0.9834754236396168,6,4,0.5732129391776857
10,3,15,13,1,0,2,11,9,3,15,2,2,0.005,0.2666666666666666,9501,9164,0.964530049468477,8,4,0.43035692332418685
10,3,15,13,1,0,2,11,9,3,15,2,3,0.005,0.2,9501,9265,0.975160509420061,8,4,0.527790120320004
10,3,15,13,1,0,2,11,9,3,15,3,2,0.005,0.2666666666666666,9501,9118,0.9596884538469634,8,4,0.4193460153478938
10,3,15,13,1,0,2,11,9,3,15,3,3,0.005,0.2,9501,9256,0.974213240711504,8,4,0.5168560297157397
10,3,15,13,1,0,2,12,14,3,15,2,4,0.005,0.2,9501,9220,0.970424165877276,8,4,0.4875550667875549
10,3,15,13,1,0,2,12,14,3,15,2,5,0.005,0.2,9501,9231,0.97158193874329,8,4,0.4820759964692355
10,3,15,13,1,0,2,12,14,3,15,3,4,0.005,0.2,9501,9226,0.9710556783496476,8,4,0.4933109849316289
10,3,15,13,1,0,2,12,14,3,15,3,5,0.005,0.2,9501,9247,0.9732659720029472,8,4,0.48697762381174026
10,3,15,13,1,0,2,2,9,3,15,2,0,0.005,0.2666666666666666,9501,9259,0.9745289969476896,10,4,0.4722580422752654
10,3,15,13,1,0,2,2,9,3,15,2,1,0.005,0.2666666666666666,9501,9229,0.9713714345858332,10,4,0.46257497438168615
10,3,15,13,1,0,2,2,9,3,15,2,2,0.005,0.3333333333333333,9501,9037,0.9511630354699504,10,4,0.4148869830028149
10,3,15,13,1,0,2,2,9,3,15,2,3,0.005,0.2666666666666666,9501,9154,0.9634775286811914,10,4,0.5009120214854412
10,3,15,13,1,0,2,2,9,3,15,3,0,0.005,0.2666666666666666,9501,9233,0.9717924429007472,10,4,0.47288940577761335
10,3,15,13,1,0,2,2,9,3,15,3,1,0.005,0.2666666666666666,9501,9213,0.969687401326176,10,4,0.4639233292349538
10,3,15,13,1,0,2,2,9,3,15,3,2,0.005,0.3333333333333333,9501,9098,0.9575834122723924,10,4,0.42014786265165277
10,3,15,13,1,0,2,2,9,3,15,3,3,0.005,0.2666666666666666,9501,9144,0.962425007893906,10,4,0.506058110224466
10,3,15,13,1,0,2,6,8,3,15,2,2,0.005,0.2666666666666666,9501,9265,0.975160509420061,10,4,0.47288940577761335
10,3,15,13,1,0,2,6,8,3,15,2,3,0.005,0.2666666666666666,9501,9237,0.9722134512156616,10,4,0.4639233292349538
10,3,15,13,1,0,2,6,8,3,15,2,4,0.005,0.2666666666666666,9501,9158,0.9638985369961056,10,4,0.506058110224466
10,3,15,13,1,0,2,6,8,3,15,3,2,0.005,0.2666666666666666,9501,9261,0.9747395011051468,10,4,0.4722580422752654
10,3,15,13,1,0,2,6,8,3,15,3,3,0.005,0.2666666666666666,9501,9246,0.9731607199242184,10,4,0.46257497438168615
10,3,15,13,1,0,2,6,8,3,15,3,4,0.005,0.2666666666666666,9501,9153,0.9633722766024628,10,4,0.5009120214854412
10,3,15,13,1,0,2,6,8,3,15,3,5,0.005,0.3333333333333333,9501,9096,0.9573729081149353,10,4,0.4148869830028149
10,3,15,13,1,0,2,8,0,15,3,0,4,0.005,0.3333333333333333,9501,9191,0.967371855594148,6,4,0.43698289402400725
10,3,15,13,1,0,2,8,0,15,3,0,5,0.005,0.3333333333333333,9501,9162,0.96431954531102,6,4,0.4299914340978848
10,3,15,13,1,0,2,8,0,15,3,1,4,0.005,0.2666666666666666,9501,9209,0.969266393011262,6,4,0.5130200605378135
10,3,15,13,1,0,2,8,0,15,3,1,5,0.005,0.2666666666666666,9501,9193,0.9675823597516052,6,4,0.505675131833342
10,3,15,13,1,0,2,8,0,15,3,4,4,0.005,0.3333333333333333,9501,9181,0.9663193348068624,6,4,0.42999143409788476
10,3,15,13,1,0,2,8,0,15,3,4,5,0.005,0.3333333333333333,9501,9166,0.964740553625934,6,4,0.4369828940240073
10,3,15,13,1,0,2,8,0,15,3,5,4,0.005,0.2666666666666666,9501,9193,0.9675823597516052,6,4,0.5056751318333421
10,3,15,13,1,0,2,8,0,15,3,5,5,0.005,0.2666666666666666,9501,9236,0.9721081991369328,6,4,0.5130200605378136
10,3,15,13,1,0,2,8,0,3,15,2,0,0.005,0.2666666666666666,9501,9222,0.9706346700347332,6,4,0.5130200605378135
10,3,15,13,1,0,2,8,0,3,15,2,1,0.005,0.3333333333333333,9501,9208,0.9691611409325336,6,4,0.43698289402400714
10,3,15,13,1,0,2,8,0,3,15,2,2,0.005,0.3333333333333333,9501,9174,0.9655825702557626,6,4,0.42999143409788476
10,3,15,13,1,0,2,8,0,3,15,2,3,0.005,0.2666666666666666,9501,9246,0.9731607199242184,6,4,0.5056751318333421
10,3,15,13,1,0,2,8,0,3,15,3,0,0.005,0.2666666666666666,9501,9236,0.9721081991369328,6,4,0.5056751318333421
10,3,15,13,1,0,2,8,0,3,15,3,1,0.005,0.3333333333333333,9501,9201,0.9684243763814336,6,4,0.4299914340978849
10,3,15,13,1,0,2,8,0,3,15,3,2,0.005,0.3333333333333333,9501,9220,0.970424165877276,6,4,0.43698289402400714
10,3,15,13,1,0,2,8,0,3,15,3,3,0.005,0.2666666666666666,9501,9220,0.970424165877276,6,4,0.5130200605378135
10,3,15,13,2,0,0,13,14,3,15,2,2,0.005,0.2,9501,9106,0.9584254289022208,8,4,0.5045294526670258
10,3,15,13,2,0,0,13,14,3,15,2,4,0.005,0.2,9501,9153,0.9633722766024628,8,4,0.43109139412473835
10,3,15,13,2,0,0,13,14,3,15,2,5,0.005,0.1333333333333333,9501,9289,0.9776865593095464,8,4,0.5530895454860157
10,3,15,13,2,0,0,13,14,3,15,3,2,0.005,0.2,9501,9152,0.9632670245237344,8,4,0.5189575957955583
10,3,15,13,2,0,0,13,14,3,15,3,3,0.005,0.2666666666666666,9501,9004,0.9476897168719082,8,4,0.4279090958807106
10,3,15,13,2,0,0,13,14,3,15,3,4,0.005,0.2,9501,9166,0.964740553625934,8,4,0.4445182426136654
10,3,15,13,2,0,0,13,14,3,15,3,5,0.005,0.1333333333333333,9501,9326,0.981580886222503,8,4,0.5669219489523736
10,3,15,13,2,0,0,7,14,3,15,2,0,0.005,0.3333333333333333,9501,9300,0.9788443321755604,10,4,0.40939574193047373
10,3,15,13,2,0,0,7,14,3,15,2,1,0.005,0.2666666666666666,9501,9376,0.9868434901589308,10,4,0.4846566398703709
10,3,15,13,2,0,0,7,14,3,15,3,0,0.005,0.3333333333333333,9501,9304,0.9792653404904746,10,4,0.4164147226743562
10,3,15,13,2,0,0,7,14,3,15,3,1,0.005,0.2666666666666666,9501,9358,0.9849489527418166,10,4,0.4920503880166791
