t,m,l,a1,a2,a3,b1,b2,b3,emb_m,emb_l,aa,bb,p_phys,p_mask,no_test,no_success,p_log,min,adv,k
10,5,18,2,3,2,0,1,2,5,18,3,1,0.005,0.1111111111111111,10001,9772,0.9771022897710228,16,0.6392260289612879,8
10,5,18,4,1,4,0,7,11,5,18,3,0,0.005,0.1111111111111111,10001,9771,0.977002299770023,16,0.6392260289612878,8
10,5,18,2,4,1,0,13,5,5,18,3,0,0.005,0.2222222222222222,10001,9770,0.9769023097690231,20,0.5249813677292181,8
10,5,18,13,4,1,0,11,13,5,18,2,4,0.005,0.2777777777777778,10001,9769,0.9768023197680232,20,0.46414860011981884,8
10,5,18,5,3,2,0,11,16,5,18,3,3,0.005,0.2777777777777778,10001,9768,0.9767023297670232,20,0.4736165285522314,8
10,5,18,8,3,2,0,10,5,5,18,3,3,0.005,0.1111111111111111,10001,9768,0.9767023297670232,16,0.6392260289612877,8
10,5,18,11,4,1,0,13,8,5,18,2,1,0.005,0.2777777777777778,10001,9767,0.9766023397660234,22,0.5010159438950437,8
10,5,18,16,3,2,0,5,10,5,18,2,2,0.005,0.2222222222222222,10001,9767,0.9766023397660234,20,0.5249813677292182,8
10,5,18,2,3,2,0,1,2,5,18,2,1,0.005,0.1111111111111111,10001,9767,0.9766023397660234,16,0.6392260289612879,8
10,5,18,7,4,1,0,13,8,5,18,2,2,0.005,0.2777777777777778,10001,9766,0.9765023497650236,22,0.5010159438950436,8
10,5,18,16,1,4,0,17,16,5,18,3,1,0.005,0.1111111111111111,10001,9766,0.9765023497650236,16,0.6392260289612878,8
10,5,18,13,1,4,0,17,16,5,18,3,1,0.005,0.2777777777777778,10001,9765,0.9764023597640236,22,0.5010159438950436,8
10,5,18,11,4,1,0,13,8,5,18,3,1,0.005,0.2777777777777778,10001,9765,0.9764023597640236,22,0.5010159438950437,8
10,5,18,4,1,4,0,7,11,5,18,2,0,0.005,0.1111111111111111,10001,9765,0.9764023597640236,16,0.6392260289612878,8
10,5,18,14,2,3,0,7,14,5,18,2,1,0.005,0.1111111111111111,10001,9765,0.9764023597640236,16,0.6392260289612879,8
10,5,18,2,1,4,0,1,2,5,18,2,1,0.005,0.1111111111111111,10001,9765,0.9764023597640236,16,0.6392260289612879,8
10,5,18,2,2,3,0,17,1,5,18,2,0,0.005,0.1111111111111111,10001,9764,0.9763023697630236,16,0.6392260289612879,8
10,5,18,13,1,4,0,2,13,5,18,2,5,0.005,0.2777777777777778,10001,9763,0.9762023797620238,20,0.5182591039477495,8
10,5,18,1,2,3,0,11,4,5,18,2,1,0.005,0.2777777777777778,10001,9762,0.976102389761024,22,0.5010159438950436,8
10,5,18,7,3,2,0,1,11,5,18,3,4,0.005,0.2777777777777778,10001,9762,0.976102389761024,20,0.5182591039477495,8
10,5,18,10,1,4,0,7,11,5,18,2,4,0.005,0.2222222222222222,10001,9762,0.976102389761024,20,0.5249813677292182,8
10,5,18,4,4,1,0,14,7,5,18,2,3,0.005,0.1111111111111111,10001,9762,0.976102389761024,16,0.6392260289612878,8
10,5,18,1,3,2,0,4,5,5,18,2,3,0.005,0.2777777777777778,10001,9761,0.976002399760024,20,0.5182591039477494,8
10,5,18,16,1,4,0,17,16,5,18,2,1,0.005,0.1111111111111111,10001,9761,0.976002399760024,16,0.6392260289612878,8
10,5,18,10,4,1,0,5,10,5,18,2,1,0.005,0.1111111111111111,10001,9761,0.976002399760024,16,0.6392260289612879,8
10,5,18,1,1,4,0,14,13,5,18,2,2,0.005,0.2777777777777778,10001,9760,0.975902409759024,20,0.47361652855223096,8
10,5,18,5,2,3,0,7,2,5,18,2,2,0.005,0.2777777777777778,10001,9760,0.975902409759024,20,0.5182591039477495,8
10,5,18,14,2,3,0,7,14,5,18,3,1,0.005,0.1111111111111111,10001,9760,0.975902409759024,16,0.6392260289612879,8
10,5,18,5,4,1,0,11,16,5,18,3,2,0.005,0.2777777777777778,10001,9759,0.9758024197580242,20,0.46414860011981846,8
10,5,18,1,2,3,0,4,17,5,18,3,4,0.005,0.2777777777777778,10001,9759,0.9758024197580242,20,0.47361652855223096,8
10,5,18,1,2,3,0,7,11,5,18,3,0,0.005,0.2777777777777778,10001,9759,0.9758024197580242,22,0.5010159438950436,8
10,5,18,13,3,2,0,1,2,5,18,3,2,0.005,0.2777777777777778,10001,9759,0.9758024197580242,22,0.5010159438950436,8
10,5,18,7,3,2,0,8,13,5,18,3,3,0.005,0.2777777777777778,10001,9759,0.9758024197580242,22,0.5010159438950436,8
10,5,18,11,4,1,0,8,7,5,18,3,5,0.005,0.2777777777777778,10001,9758,0.9757024297570244,20,0.46414860011981884,8
10,5,18,5,1,4,0,11,13,5,18,2,4,0.005,0.2777777777777778,10001,9758,0.9757024297570244,20,0.5182591039477495,8
10,5,18,17,1,4,0,5,1,5,18,3,4,0.005,0.2777777777777778,10001,9757,0.9756024397560245,20,0.5182591039477498,8
10,5,18,11,2,3,0,7,8,5,18,3,1,0.005,0.2777777777777778,10001,9756,0.9755024497550244,20,0.46414860011981884,8
10,5,18,7,2,3,0,10,11,5,18,3,5,0.005,0.2777777777777778,10001,9755,0.9754024597540246,20,0.46414860011981873,8
10,5,18,13,3,2,0,5,16,5,18,3,1,0.005,0.2777777777777778,10001,9755,0.9754024597540246,20,0.46414860011981884,8
10,5,18,17,3,2,0,5,4,5,18,3,2,0.005,0.2777777777777778,10001,9755,0.9754024597540246,20,0.4641486001198193,8
10,5,18,11,4,1,0,8,7,5,18,3,4,0.005,0.2777777777777778,10001,9755,0.9754024597540246,20,0.4736165285522318,8
10,5,18,17,3,2,0,5,4,5,18,2,3,0.005,0.2777777777777778,10001,9755,0.9754024597540246,20,0.4736165285522322,8
10,5,18,1,1,4,0,14,13,5,18,2,3,0.005,0.2777777777777778,10001,9754,0.9753024697530248,20,0.46414860011981796,8
10,5,18,13,4,1,0,11,13,5,18,3,4,0.005,0.2777777777777778,10001,9754,0.9753024697530248,20,0.46414860011981884,8
10,5,18,8,3,2,0,13,5,5,18,3,4,0.005,0.1111111111111111,10001,9754,0.9753024697530248,16,0.6392260289612877,8
10,5,18,1,2,3,0,11,4,5,18,3,1,0.005,0.2777777777777778,10001,9753,0.9752024797520248,22,0.5010159438950436,8
10,5,18,1,3,2,0,4,5,5,18,3,3,0.005,0.2777777777777778,10001,9753,0.9752024797520248,20,0.5182591039477494,8
10,5,18,8,3,2,0,13,5,5,18,2,4,0.005,0.1111111111111111,10001,9752,0.9751024897510248,16,0.6392260289612877,8
10,5,18,2,2,3,0,17,1,5,18,3,0,0.005,0.1111111111111111,10001,9752,0.9751024897510248,16,0.6392260289612879,8
10,5,18,17,3,2,0,1,14,5,18,3,1,0.005,0.2777777777777778,10001,9751,0.975002499750025,20,0.4641486001198193,8
10,5,18,2,3,2,0,8,13,5,18,3,4,0.005,0.2777777777777778,10001,9751,0.975002499750025,20,0.49963901659616344,8
10,5,18,2,1,4,0,5,13,5,18,3,5,0.005,0.2777777777777778,10001,9750,0.9749025097490251,20,0.45330991941001586,8
10,5,18,13,3,2,0,2,13,5,18,2,5,0.005,0.2777777777777778,10001,9750,0.9749025097490251,20,0.5182591039477495,8
10,5,18,13,4,1,0,2,13,5,18,3,5,0.005,0.2777777777777778,10001,9750,0.9749025097490251,20,0.5182591039477495,8
10,5,18,13,3,2,0,5,16,5,18,2,1,0.005,0.2777777777777778,10001,9749,0.9748025197480252,20,0.46414860011981884,8
10,5,18,7,4,1,0,13,8,5,18,3,2,0.005,0.2777777777777778,10001,9749,0.9748025197480252,22,0.5010159438950436,8
10,5,18,11,2,3,0,13,5,5,18,3,4,0.005,0.2777777777777778,10001,9749,0.9748025197480252,22,0.5010159438950437,8
10,5,18,1,2,3,0,4,17,5,18,2,5,0.005,0.2777777777777778,10001,9748,0.9747025297470252,20,0.46414860011981796,8
10,5,18,11,4,1,0,8,7,5,18,2,5,0.005,0.2777777777777778,10001,9748,0.9747025297470252,20,0.46414860011981884,8
10,5,18,17,3,2,0,17,13,5,18,2,0,0.005,0.2777777777777778,10001,9748,0.9747025297470252,20,0.4641486001198193,8
10,5,18,1,1,4,0,17,4,5,18,3,0,0.005,0.2777777777777778,10001,9748,0.9747025297470252,20,0.47361652855223096,8
10,5,18,13,3,2,0,5,16,5,18,3,0,0.005,0.2777777777777778,10001,9748,0.9747025297470252,20,0.4736165285522318,8
10,5,18,17,3,2,0,1,14,5,18,3,0,0.005,0.2777777777777778,10001,9748,0.9747025297470252,20,0.4736165285522322,8
10,5,18,1,3,2,0,7,11,5,18,2,0,0.005,0.2777777777777778,10001,9748,0.9747025297470252,22,0.5010159438950436,8
10,5,18,1,4,1,0,4,5,5,18,2,3,0.005,0.2777777777777778,10001,9748,0.9747025297470252,20,0.5182591039477494,8
10,5,18,13,1,4,0,2,13,5,18,3,5,0.005,0.2777777777777778,10001,9748,0.9747025297470252,20,0.5182591039477495,8
10,5,18,7,3,2,0,1,11,5,18,2,4,0.005,0.2777777777777778,10001,9748,0.9747025297470252,20,0.5182591039477495,8
10,5,18,5,3,2,0,11,16,5,18,3,2,0.005,0.2777777777777778,10001,9747,0.9746025397460254,20,0.46414860011981846,8
10,5,18,17,3,2,0,17,13,5,18,3,0,0.005,0.2777777777777778,10001,9747,0.9746025397460254,20,0.4641486001198193,8
10,5,18,11,2,3,0,7,8,5,18,3,0,0.005,0.2777777777777778,10001,9747,0.9746025397460254,20,0.4736165285522318,8
10,5,18,17,3,2,0,17,13,5,18,2,1,0.005,0.2777777777777778,10001,9747,0.9746025397460254,20,0.4736165285522322,8
10,5,18,5,3,2,0,11,16,5,18,2,2,0.005,0.2777777777777778,10001,9746,0.9745025497450256,20,0.46414860011981846,8
10,5,18,1,2,3,0,4,17,5,18,2,4,0.005,0.2777777777777778,10001,9746,0.9745025497450256,20,0.47361652855223096,8
10,5,18,13,4,1,0,11,13,5,18,2,5,0.005,0.2777777777777778,10001,9746,0.9745025497450256,20,0.4736165285522318,8
10,5,18,17,3,2,0,1,14,5,18,2,0,0.005,0.2777777777777778,10001,9746,0.9745025497450256,20,0.4736165285522322,8
10,5,18,17,1,4,0,1,14,5,18,2,1,0.005,0.2777777777777778,10001,9744,0.9743025697430256,20,0.4641486001198193,8
10,5,18,10,4,1,0,7,14,5,18,2,3,0.005,0.2777777777777778,10001,9744,0.9743025697430256,20,0.49963901659616333,8
10,5,18,5,4,1,0,1,17,5,18,2,4,0.005,0.2777777777777778,10001,9744,0.9743025697430256,22,0.5010159438950438,8
10,5,18,13,4,1,0,2,13,5,18,2,5,0.005,0.2777777777777778,10001,9744,0.9743025697430256,20,0.5182591039477495,8
10,5,18,14,2,3,0,11,10,5,18,3,1,0.005,0.2777777777777778,10001,9743,0.9742025797420258,22,0.45446888539857466,8
10,5,18,5,4,1,0,11,16,5,18,2,2,0.005,0.2777777777777778,10001,9743,0.9742025797420258,20,0.46414860011981846,8
10,5,18,7,1,4,0,7,17,5,18,3,1,0.005,0.2777777777777778,10001,9743,0.9742025797420258,20,0.47361652855223174,8
10,5,18,10,4,1,0,11,4,5,18,3,0,0.005,0.2777777777777778,10001,9743,0.9742025797420258,20,0.49963901659616333,8
10,5,18,1,3,2,0,14,1,5,18,3,5,0.005,0.2777777777777778,10001,9743,0.9742025797420258,20,0.5182591039477494,8
10,5,18,1,4,1,0,4,17,5,18,3,4,0.005,0.2777777777777778,10001,9742,0.974102589741026,20,0.47361652855223096,8
10,5,18,17,1,4,0,1,14,5,18,2,0,0.005,0.2777777777777778,10001,9742,0.974102589741026,20,0.4736165285522322,8
10,5,18,13,3,2,0,1,2,5,18,2,2,0.005,0.2777777777777778,10001,9742,0.974102589741026,22,0.5010159438950436,8
10,5,18,7,4,1,0,13,5,5,18,2,0,0.005,0.2777777777777778,10001,9742,0.974102589741026,22,0.5010159438950436,8
10,5,18,10,3,2,0,7,14,5,18,3,3,0.005,0.2777777777777778,10001,9741,0.974002599740026,20,0.49963901659616333,8
10,5,18,10,4,1,0,7,14,5,18,3,3,0.005,0.2777777777777778,10001,9741,0.974002599740026,20,0.49963901659616333,8
10,5,18,5,2,3,0,17,16,5,18,3,2,0.005,0.2777777777777778,10001,9741,0.974002599740026,22,0.5010159438950438,8
10,5,18,2,4,1,0,13,5,5,18,2,1,0.005,0.2777777777777778,10001,9740,0.973902609739026,20,0.45330991941001586,8
10,5,18,5,4,1,0,11,16,5,18,2,3,0.005,0.2777777777777778,10001,9740,0.973902609739026,20,0.4736165285522314,8
10,5,18,11,2,3,0,13,5,5,18,2,4,0.005,0.2777777777777778,10001,9740,0.973902609739026,22,0.5010159438950437,8
10,5,18,13,4,1,0,11,13,5,18,3,5,0.005,0.2777777777777778,10001,9739,0.9738026197380262,20,0.4736165285522318,8
10,5,18,1,3,2,0,14,1,5,18,2,5,0.005,0.2777777777777778,10001,9739,0.9738026197380262,20,0.5182591039477494,8
10,5,18,10,4,1,0,5,10,5,18,3,1,0.005,0.1111111111111111,10001,9739,0.9738026197380262,16,0.6392260289612879,8
10,5,18,17,3,2,0,5,4,5,18,3,3,0.005,0.2777777777777778,10001,9738,0.9737026297370264,20,0.4736165285522322,8
10,5,18,7,3,2,0,8,13,5,18,2,3,0.005,0.2777777777777778,10001,9738,0.9737026297370264,22,0.5010159438950436,8
10,5,18,17,2,3,0,14,7,5,18,3,5,0.005,0.2777777777777778,10001,9738,0.9737026297370264,22,0.5010159438950437,8
10,5,18,1,1,4,0,17,4,5,18,2,1,0.005,0.2777777777777778,10001,9737,0.9736026397360265,20,0.46414860011981796,8
10,5,18,1,1,4,0,17,4,5,18,3,1,0.005,0.2777777777777778,10001,9737,0.9736026397360265,20,0.46414860011981796,8
10,5,18,1,4,1,0,4,17,5,18,2,4,0.005,0.2777777777777778,10001,9737,0.9736026397360265,20,0.47361652855223096,8
10,5,18,17,2,3,0,14,7,5,18,2,5,0.005,0.2777777777777778,10001,9737,0.9736026397360265,22,0.5010159438950437,8
10,5,18,1,4,1,0,4,17,5,18,3,5,0.005,0.2777777777777778,10001,9736,0.9735026497350264,20,0.46414860011981796,8
10,5,18,1,4,1,0,7,14,5,18,2,2,0.005,0.2777777777777778,10001,9736,0.9735026497350264,22,0.5010159438950436,8
10,5,18,13,1,4,0,17,16,5,18,2,1,0.005,0.2777777777777778,10001,9736,0.9735026497350264,22,0.5010159438950436,8
10,5,18,17,4,1,0,14,7,5,18,3,5,0.005,0.2777777777777778,10001,9736,0.9735026497350264,22,0.5010159438950437,8
10,5,18,5,4,1,0,17,1,5,18,3,0,0.005,0.2777777777777778,10001,9736,0.9735026497350264,22,0.5010159438950438,8
10,5,18,11,3,2,0,11,10,5,18,3,1,0.005,0.2777777777777778,10001,9736,0.9735026497350264,20,0.5182591039477495,8
10,5,18,1,1,4,0,14,13,5,18,3,3,0.005,0.2777777777777778,10001,9735,0.9734026597340266,20,0.46414860011981796,8
10,5,18,17,3,2,0,1,14,5,18,2,1,0.005,0.2777777777777778,10001,9735,0.9734026597340266,20,0.4641486001198193,8
10,5,18,1,1,4,0,17,4,5,18,2,0,0.005,0.2777777777777778,10001,9735,0.9734026597340266,20,0.47361652855223096,8
10,5,18,1,4,1,0,7,14,5,18,3,2,0.005,0.2777777777777778,10001,9735,0.9734026597340266,22,0.5010159438950436,8
10,5,18,7,4,1,0,13,5,5,18,3,0,0.005,0.2777777777777778,10001,9735,0.9734026597340266,22,0.5010159438950436,8
10,5,18,16,1,4,0,5,13,5,18,2,1,0.005,0.2777777777777778,10001,9734,0.9733026697330268,20,0.4533099194100158,8
10,5,18,7,1,4,0,7,17,5,18,2,1,0.005,0.2777777777777778,10001,9734,0.9733026697330268,20,0.47361652855223174,8
10,5,18,17,3,2,0,17,13,5,18,3,1,0.005,0.2777777777777778,10001,9734,0.9733026697330268,20,0.4736165285522322,8
10,5,18,2,3,2,0,5,10,5,18,3,3,0.005,0.2777777777777778,10001,9734,0.9733026697330268,20,0.49963901659616344,8
10,5,18,11,4,1,0,1,8,5,18,3,2,0.005,0.2777777777777778,10001,9734,0.9733026697330268,20,0.5182591039477495,8
10,5,18,5,3,2,0,11,16,5,18,2,3,0.005,0.2777777777777778,10001,9733,0.9732026797320268,20,0.4736165285522314,8
10,5,18,10,1,4,0,7,14,5,18,3,3,0.005,0.2777777777777778,10001,9733,0.9732026797320268,20,0.49963901659616333,8
10,5,18,11,2,3,0,7,8,5,18,2,0,0.005,0.2777777777777778,10001,9732,0.9731026897310268,20,0.4736165285522318,8
10,5,18,5,1,4,0,11,13,5,18,3,4,0.005,0.2777777777777778,10001,9732,0.9731026897310268,20,0.5182591039477495,8
10,5,18,5,4,1,0,11,16,5,18,3,3,0.005,0.2777777777777778,10001,9731,0.973002699730027,20,0.4736165285522314,8
10,5,18,10,1,4,0,11,13,5,18,2,4,0.005,0.3333333333333333,10001,9731,0.973002699730027,22,0.47990722906445793,8
10,5,18,5,2,3,0,7,2,5,18,3,2,0.005,0.2777777777777778,10001,9731,0.973002699730027,20,0.5182591039477495,8
10,5,18,16,3,2,0,5,10,5,18,3,3,0.005,0.2777777777777778,10001,9730,0.9729027097290271,20,0.4533099194100158,8
10,5,18,2,1,4,0,5,13,5,18,2,5,0.005,0.2777777777777778,10001,9730,0.9729027097290271,20,0.45330991941001586,8
10,5,18,2,2,3,0,14,1,5,18,3,5,0.005,0.3333333333333333,10001,9730,0.9729027097290271,22,0.47990722906445843,8
10,5,18,10,1,4,0,7,14,5,18,2,3,0.005,0.2777777777777778,10001,9730,0.9729027097290271,20,0.49963901659616333,8
10,5,18,10,3,2,0,7,14,5,18,2,3,0.005,0.2777777777777778,10001,9730,0.9729027097290271,20,0.49963901659616333,8
10,5,18,2,1,4,0,5,13,5,18,2,1,0.005,0.2777777777777778,10001,9730,0.9729027097290271,20,0.49963901659616344,8
10,5,18,1,4,1,0,4,5,5,18,3,3,0.005,0.2777777777777778,10001,9730,0.9729027097290271,20,0.5182591039477494,8
10,5,18,2,3,2,0,1,2,5,18,3,0,0.005,0.1666666666666666,10001,9730,0.9729027097290271,16,0.5238331173324942,8
10,5,18,7,1,4,0,7,17,5,18,2,0,0.005,0.2777777777777778,10001,9729,0.9728027197280272,20,0.46414860011981873,8
10,5,18,1,3,2,0,7,11,5,18,3,0,0.005,0.2777777777777778,10001,9729,0.9728027197280272,22,0.5010159438950436,8
10,5,18,17,1,4,0,7,14,5,18,2,1,0.005,0.2777777777777778,10001,9729,0.9728027197280272,22,0.5010159438950437,8
10,5,18,10,4,1,0,5,10,5,18,2,0,0.005,0.1666666666666666,10001,9728,0.9727027297270272,16,0.5238331173324943,8
10,5,18,8,1,4,0,13,8,5,18,2,3,0.005,0.1666666666666666,10001,9728,0.9727027297270272,16,0.5625446864040411,8
10,5,18,7,2,3,0,10,11,5,18,3,4,0.005,0.2777777777777778,10001,9727,0.9726027397260274,20,0.47361652855223174,8
10,5,18,16,3,2,0,5,10,5,18,2,0,0.005,0.2777777777777778,10001,9727,0.9726027397260274,20,0.4996390165961635,8
10,5,18,17,4,1,0,14,7,5,18,2,5,0.005,0.2777777777777778,10001,9727,0.9726027397260274,22,0.5010159438950437,8
10,5,18,1,4,1,0,4,17,5,18,2,5,0.005,0.2777777777777778,10001,9726,0.9725027497250276,20,0.46414860011981796,8
10,5,18,4,3,2,0,17,16,5,18,2,0,0.005,0.2777777777777778,10001,9726,0.9725027497250276,20,0.4996390165961635,8
10,5,18,1,2,3,0,7,11,5,18,2,0,0.005,0.2777777777777778,10001,9726,0.9725027497250276,22,0.5010159438950436,8
10,5,18,2,1,4,0,1,2,5,18,3,0,0.005,0.1666666666666666,10001,9726,0.9725027497250276,16,0.5238331173324942,8
10,5,18,2,3,2,0,1,2,5,18,2,0,0.005,0.1666666666666666,10001,9726,0.9725027497250276,16,0.5238331173324942,8
10,5,18,11,4,1,0,8,7,5,18,2,4,0.005,0.2777777777777778,10001,9725,0.9724027597240276,20,0.4736165285522318,8
10,5,18,4,3,2,0,17,16,5,18,3,0,0.005,0.2777777777777778,10001,9725,0.9724027597240276,20,0.4996390165961635,8
10,5,18,11,2,3,0,7,8,5,18,2,1,0.005,0.2777777777777778,10001,9724,0.9723027697230276,20,0.46414860011981884,8
10,5,18,7,2,3,0,10,11,5,18,2,4,0.005,0.2777777777777778,10001,9724,0.9723027697230276,20,0.47361652855223174,8
10,5,18,10,4,1,0,7,14,5,18,2,0,0.005,0.2777777777777778,10001,9723,0.9722027797220278,20,0.4533099194100158,8
10,5,18,2,3,2,0,5,10,5,18,3,0,0.005,0.2777777777777778,10001,9723,0.9722027797220278,20,0.45330991941001586,8
10,5,18,2,4,1,0,13,5,5,18,3,1,0.005,0.2777777777777778,10001,9723,0.9722027797220278,20,0.45330991941001586,8
10,5,18,4,3,2,0,17,16,5,18,3,3,0.005,0.2777777777777778,10001,9723,0.9722027797220278,20,0.45330991941001614,8
10,5,18,16,2,3,0,5,1,5,18,2,4,0.005,0.3333333333333333,10001,9723,0.9722027797220278,22,0.47990722906445754,8
10,5,18,10,3,2,0,7,2,5,18,3,2,0.005,0.3333333333333333,10001,9723,0.9722027797220278,22,0.47990722906445793,8
10,5,18,10,1,4,0,7,11,5,18,2,1,0.005,0.2777777777777778,10001,9723,0.9722027797220278,20,0.49963901659616333,8
10,5,18,10,3,2,0,7,14,5,18,2,0,0.005,0.2777777777777778,10001,9722,0.972102789721028,20,0.4533099194100158,8
10,5,18,7,1,4,0,7,17,5,18,3,0,0.005,0.2777777777777778,10001,9722,0.972102789721028,20,0.46414860011981873,8
10,5,18,1,1,4,0,14,13,5,18,3,2,0.005,0.2777777777777778,10001,9722,0.972102789721028,20,0.47361652855223096,8
10,5,18,10,1,4,0,7,11,5,18,3,1,0.005,0.2777777777777778,10001,9722,0.972102789721028,20,0.49963901659616333,8
10,5,18,11,4,1,0,1,8,5,18,2,2,0.005,0.2777777777777778,10001,9722,0.972102789721028,20,0.5182591039477495,8
10,5,18,2,2,3,0,17,1,5,18,2,5,0.005,0.1666666666666666,10001,9722,0.972102789721028,16,0.5625446864040422,8
10,5,18,10,1,4,0,7,11,5,18,3,5,0.005,0.2777777777777778,10001,9721,0.972002799720028,20,0.4533099194100158,8
10,5,18,16,1,4,0,5,13,5,18,2,5,0.005,0.2777777777777778,10001,9721,0.972002799720028,20,0.4996390165961635,8
10,5,18,8,1,4,0,13,8,5,18,2,0,0.005,0.1666666666666666,10001,9721,0.972002799720028,16,0.5238331173324942,8
